K-averages clustering of 15000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_5.matrix'
Loading data and computing initial values: 182.704 s (all future times given in seconds)
Iteration 1, 11566 moved objects, max delta = 0.01722413366, deltaT = 46.68099999
Iteration 2, 2262 moved objects, max delta = 0.4118448162, deltaT = 20.56799984
Iteration 3, 1095 moved objects, max delta = 0.1363367995, deltaT = 43.36599994
Iteration 4, 781 moved objects, max delta = 0.1296289402, deltaT = 21.01600003
Iteration 5, 809 moved objects, max delta = 0.1290729577, deltaT = 17.21600008
Iteration 6, 803 moved objects, max delta = 0.2058786502, deltaT = 40.80400014
Iteration 7, 448 moved objects, max delta = 0.08489888316, deltaT = 22.10399985
Iteration 8, 354 moved objects, max delta = 0.06187933828, deltaT = 15.90399981
Iteration 9, 326 moved objects, max delta = 0.04755009377, deltaT = 18.08699989
Iteration 10, 295 moved objects, max delta = 0.04372505113, deltaT = 10.58899999
Iteration 11, 284 moved objects, max delta = 0.03962836206, deltaT = 70.47000003
Iteration 12, 228 moved objects, max delta = 0.03991775786, deltaT = 27.59100008
Iteration 13, 200 moved objects, max delta = 0.02993842969, deltaT = 16.42700005
Iteration 14, 198 moved objects, max delta = 0.03097308849, deltaT = 17.023
Iteration 15, 162 moved objects, max delta = 0.03963724438, deltaT = 53.49099994
Iteration 16, 140 moved objects, max delta = 0.0333101776, deltaT = 16.07600021
Iteration 17, 122 moved objects, max delta = 0.03005059437, deltaT = 23.52699995
Iteration 18, 112 moved objects, max delta = 0.02416199934, deltaT = 8.88499999
Iteration 19, 121 moved objects, max delta = 0.01856805644, deltaT = 20.18600011
Iteration 20, 140 moved objects, max delta = 0.02278128302, deltaT = 29.18300009
Iteration 21, 134 moved objects, max delta = 0.0264930255, deltaT = 31.15400004
Iteration 22, 138 moved objects, max delta = 0.02454175959, deltaT = 17.148
Iteration 23, 140 moved objects, max delta = 0.02808452877, deltaT = 32.68599987
Iteration 24, 142 moved objects, max delta = 0.03045434501, deltaT = 23.84099984
Iteration 25, 133 moved objects, max delta = 0.02826469371, deltaT = 15.88400006
Iteration 26, 144 moved objects, max delta = 0.03035699749, deltaT = 16.1500001
Iteration 27, 122 moved objects, max delta = 0.03176384423, deltaT = 24.27899981
Iteration 28, 107 moved objects, max delta = 0.02571628294, deltaT = 13.93899989
Iteration 29, 92 moved objects, max delta = 0.01988631832, deltaT = 14.16899991
Iteration 30, 91 moved objects, max delta = 0.02050218712, deltaT = 25.8440001
Iteration 31, 80 moved objects, max delta = 0.02195102804, deltaT = 26.773
Iteration 32, 61 moved objects, max delta = 0.01604667725, deltaT = 42.46700001
Iteration 33, 57 moved objects, max delta = 0.01074668533, deltaT = 13.6170001
Iteration 34, 54 moved objects, max delta = 0.00915239047, deltaT = 22.59399986
Iteration 35, 51 moved objects, max delta = 0.009249560641, deltaT = 35.88499999
Iteration 36, 39 moved objects, max delta = 0.01028717882, deltaT = 24.46000004
Iteration 37, 25 moved objects, max delta = 0.006183084481, deltaT = 29.23799992
Iteration 38, 17 moved objects, max delta = 0.005084831533, deltaT = 19.17299986
Iteration 39, 13 moved objects, max delta = 0.003185338832, deltaT = 35.09500003
Iteration 40, 11 moved objects, max delta = 0.001450848332, deltaT = 24.20300007
Iteration 41, 11 moved objects, max delta = 0.001498807693, deltaT = 14.40999985
Iteration 42, 8 moved objects, max delta = 0.001286803616, deltaT = 41.03799987
Iteration 43, 8 moved objects, max delta = 0.001382962805, deltaT = 11.99900007
Iteration 44, 6 moved objects, max delta = 0.001252322071, deltaT = 22.15999985
Iteration 45, 5 moved objects, max delta = 0.0005132670094, deltaT = 16.70099998
Iteration 46, 6 moved objects, max delta = 0.001022512499, deltaT = 16.38399982
Iteration 47, 10 moved objects, max delta = 0.001253988687, deltaT = 37.07199979
Iteration 48, 10 moved objects, max delta = 0.002294854739, deltaT = 23.80999994
Iteration 49, 7 moved objects, max delta = 0.002017331545, deltaT = 18.24900007
Iteration 50, 10 moved objects, max delta = 0.001332539499, deltaT = 17.54100013
Iteration 51, 7 moved objects, max delta = 0.0006294486806, deltaT = 18.14699984
Iteration 52, 7 moved objects, max delta = 0.000772771814, deltaT = 14.96999979
Iteration 53, 6 moved objects, max delta = 0.001034173414, deltaT = 29.2190001
Iteration 54, 4 moved objects, max delta = 0.0009107554103, deltaT = 15.0250001
Iteration 55, 3 moved objects, max delta = 0.001023791483, deltaT = 23.17599988
Iteration 56, 1 moved object, max delta = 0.000115160422, deltaT = 22.30500007
Iteration 57, 0 moved object, max delta = 0, deltaT = 14.42700005
Total 57 iterations, 22206 moved objects, clustering performed in 1386.593 s
Total time with loading: 1569.358 s
