K-averages clustering of 15000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_5.matrix'
Loading data and computing initial values: 244.717 s (all future times given in seconds)
Iteration 1, 11594 moved objects, max delta = 0.01868790251, deltaT = 28.72399998
Iteration 2, 3299 moved objects, max delta = 0.2708535483, deltaT = 19.20000005
Iteration 3, 1637 moved objects, max delta = 0.1996572091, deltaT = 19.08500004
Iteration 4, 977 moved objects, max delta = 0.1990926914, deltaT = 18.39199996
Iteration 5, 638 moved objects, max delta = 0.08497198868, deltaT = 32.0999999
Iteration 6, 474 moved objects, max delta = 0.06254610418, deltaT = 25.83599997
Iteration 7, 372 moved objects, max delta = 0.05294636925, deltaT = 12.6559999
Iteration 8, 338 moved objects, max delta = 0.05091182991, deltaT = 54.76399994
Iteration 9, 287 moved objects, max delta = 0.05158180142, deltaT = 20.90700006
Iteration 10, 254 moved objects, max delta = 0.05058401258, deltaT = 15.30700016
Iteration 11, 210 moved objects, max delta = 0.03877837006, deltaT = 19.14699984
Iteration 12, 173 moved objects, max delta = 0.03473173448, deltaT = 9.874000072
Iteration 13, 156 moved objects, max delta = 0.02873743983, deltaT = 21.35699987
Iteration 14, 143 moved objects, max delta = 0.0271200047, deltaT = 23.47000003
Iteration 15, 122 moved objects, max delta = 0.02293780735, deltaT = 9.006999969
Iteration 16, 127 moved objects, max delta = 0.0202799189, deltaT = 19.36800003
Iteration 17, 108 moved objects, max delta = 0.01990680188, deltaT = 21.65799999
Iteration 18, 107 moved objects, max delta = 0.01759200734, deltaT = 14.87599993
Iteration 19, 99 moved objects, max delta = 0.0177909007, deltaT = 11.97599983
Iteration 20, 76 moved objects, max delta = 0.01539949886, deltaT = 23.06399989
Iteration 21, 66 moved objects, max delta = 0.01304644605, deltaT = 10.65900016
Iteration 22, 56 moved objects, max delta = 0.01271589898, deltaT = 27.22500014
Iteration 23, 62 moved objects, max delta = 0.01151005461, deltaT = 20.12600017
Iteration 24, 60 moved objects, max delta = 0.01028865799, deltaT = 31.48300004
Iteration 25, 64 moved objects, max delta = 0.008285368038, deltaT = 18.4749999
Iteration 26, 62 moved objects, max delta = 0.01141579013, deltaT = 15.25600004
Iteration 27, 46 moved objects, max delta = 0.008296377041, deltaT = 23.40799999
Iteration 28, 32 moved objects, max delta = 0.005998826589, deltaT = 13.296
Iteration 29, 23 moved objects, max delta = 0.003435773644, deltaT = 17.80000019
Iteration 30, 21 moved objects, max delta = 0.002317465019, deltaT = 18.25
Iteration 31, 24 moved objects, max delta = 0.002781578818, deltaT = 28.5079999
Iteration 32, 21 moved objects, max delta = 0.004621424421, deltaT = 16.54099989
Iteration 33, 15 moved objects, max delta = 0.002510341468, deltaT = 18.50200009
Iteration 34, 18 moved objects, max delta = 0.001533386366, deltaT = 16.19199991
Iteration 35, 21 moved objects, max delta = 0.003445468392, deltaT = 47.46200013
Iteration 36, 17 moved objects, max delta = 0.002478112683, deltaT = 18.11400008
Iteration 37, 13 moved objects, max delta = 0.003823366516, deltaT = 18.0150001
Iteration 38, 13 moved objects, max delta = 0.003396199578, deltaT = 16.01399994
Iteration 39, 13 moved objects, max delta = 0.003318958057, deltaT = 18.14199996
Iteration 40, 13 moved objects, max delta = 0.002218942566, deltaT = 15.62199998
Iteration 41, 7 moved objects, max delta = 0.002483154986, deltaT = 25.76099992
Iteration 42, 3 moved objects, max delta = 0.0009527120248, deltaT = 15.44199991
Iteration 43, 6 moved objects, max delta = 0.0002442412065, deltaT = 13.68400002
Iteration 44, 5 moved objects, max delta = 0.0009987389332, deltaT = 30.10300016
Iteration 45, 6 moved objects, max delta = 0.0007030614301, deltaT = 21.36800003
Iteration 46, 9 moved objects, max delta = 0.0004582255993, deltaT = 25.29099989
Iteration 47, 13 moved objects, max delta = 0.0006561020314, deltaT = 11.15199995
Iteration 48, 12 moved objects, max delta = 0.002108787746, deltaT = 27.78299999
Iteration 49, 14 moved objects, max delta = 0.00355579358, deltaT = 26.28399992
Iteration 50, 12 moved objects, max delta = 0.002771811967, deltaT = 11.93200016
Iteration 51, 12 moved objects, max delta = 0.002277350835, deltaT = 26.20099998
Iteration 52, 9 moved objects, max delta = 0.001496017191, deltaT = 11.51699996
Iteration 53, 8 moved objects, max delta = 0.0009423500782, deltaT = 23.97300005
Iteration 54, 4 moved objects, max delta = 0.0008052655481, deltaT = 9.232000113
Iteration 55, 1 moved object, max delta = 8.447088447e-05, deltaT = 31.13599992
Iteration 56, 2 moved objects, max delta = 2.63953072e-05, deltaT = 13.88399982
Iteration 57, 1 moved object, max delta = 0.0003225679011, deltaT = 13.16599989
Iteration 58, 0 moved object, max delta = 0, deltaT = 8.588999987
Total 58 iterations, 21975 moved objects, clustering performed in 1179.752 s
Total time with loading: 1424.549 s
