17000, 5, /data/simple/testSwap_7.matrix, object normalized
323.559
0, 13529, 0.9465232641, 41.10299993
1, 1566, 0.6514041293, 4.032000065
2, 246, 0.09621984917, 0.5849997997
3, 112, 0.04199014447, 0.2410001755
4, 57, 0.01629984328, 0.1699998379
5, 52, 0.008178031032, 0.1300001144
6, 26, 0.007567282157, 0.1069998741
7, 52, 0.01030732354, 0.121999979
8, 54, 0.01799929617, 0.1070001125
9, 38, 0.01705108922, 0.0720000267
10, 47, 0.01145675387, 0.04999995232
11, 33, 0.01130848098, 0.06599998474
12, 24, 0.004768875903, 0.04600000381
13, 14, 0.003352200589, 0.03399991989
14, 15, 0.004498916429, 0.02300000191
15, 15, 0.005191018893, 0.02000021935
16, 9, 0.004675317352, 0.003999948502
17, 11, 0.003914273273, 0.006000041962
18, 12, 0.005805830386, 0.02999997139
19, 16, 0.003558537364, 0.02499985695
20, 7, 0.00223117097, 0.0150001049
21, 8, 0.003139868674, 0.03299999237
22, 2, 0.0005288534212, 0.03099989891
23, 2, 0.0001165237648, 0.00200009346
24, 0, 0, 0.0009999275208
25, 15947, 47.09899998
370.71
