10000, 5, /data/simple/testSwap_0.matrix, object normalized
4.614000082
0, 7931, 0.9301838938, 1.687000036
1, 1249, 0.8818136269, 0.2660000324
2, 601, 0.2319718971, 0.1289999485
3, 405, 0.1987360022, 0.08699989319
4, 241, 0.1183279386, 0.05200004578
5, 124, 0.06200313932, 0.02699995041
6, 77, 0.02965545024, 0.01699995995
7, 53, 0.01833851003, 0.01200008392
8, 30, 0.009921270481, 0.006999969482
9, 48, 0.01961358986, 0.01099991798
10, 52, 0.02014744524, 0.01200008392
11, 74, 0.02815541999, 0.01699995995
12, 117, 0.03947198915, 0.02500009537
13, 87, 0.03007721013, 0.01900005341
14, 82, 0.03575533292, 0.01899981499
15, 67, 0.04468013251, 0.0150001049
16, 77, 0.0289069007, 0.01699995995
17, 85, 0.02761565557, 0.01800012589
18, 125, 0.05389575344, 0.02799987793
19, 102, 0.05307352477, 0.02200007439
20, 107, 0.05120993016, 0.02399992943
21, 149, 0.08918221411, 0.03200006485
22, 212, 0.112106782, 0.04600000381
23, 261, 0.1517926503, 0.05599999428
24, 250, 0.1456373363, 0.05399990082
25, 194, 0.1270325552, 0.04200005531
26, 142, 0.1102987263, 0.03099989891
27, 159, 0.08245806358, 0.03400015831
28, 133, 0.08610885119, 0.02900004387
29, 97, 0.06120830212, 0.02199983597
30, 87, 0.05025367654, 0.01900005341
31, 95, 0.04324113803, 0.02099990845
32, 77, 0.04838117021, 0.01700019836
33, 51, 0.03452226463, 0.0119998455
34, 31, 0.0180552764, 0.006999969482
35, 13, 0.005941101951, 0.00400018692
36, 7, 0.002808686382, 0.001999855042
37, 2, 0.002828066312, 0.001000165939
38, 0, 0, 0.0009999275208
39, 13694, 2.940999985
7.555000067
