K-averages clustering of 11000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_1.matrix'
Loading data and computing initial values: 0.7239999771 s (all future times given in seconds)
Iteration 1, 8529 moved objects, max delta = 0.01962896494, deltaT = 0.9240000248
Iteration 2, 1381 moved objects, max delta = 0.3604633153, deltaT = 0.9169998169
Iteration 3, 467 moved objects, max delta = 0.1454110834, deltaT = 0.9149999619
Iteration 4, 322 moved objects, max delta = 0.08328848602, deltaT = 0.9240000248
Iteration 5, 242 moved objects, max delta = 0.06230898771, deltaT = 0.9560000896
Iteration 6, 194 moved objects, max delta = 0.0504909069, deltaT = 0.9270000458
Iteration 7, 158 moved objects, max delta = 0.03769070858, deltaT = 0.9140000343
Iteration 8, 123 moved objects, max delta = 0.02535370051, deltaT = 0.9110000134
Iteration 9, 116 moved objects, max delta = 0.02264520464, deltaT = 0.9099998474
Iteration 10, 108 moved objects, max delta = 0.01876152454, deltaT = 0.9140000343
Iteration 11, 115 moved objects, max delta = 0.02364511484, deltaT = 0.9110000134
Iteration 12, 110 moved objects, max delta = 0.02083635206, deltaT = 0.9160001278
Iteration 13, 117 moved objects, max delta = 0.02286192412, deltaT = 0.9149999619
Iteration 14, 89 moved objects, max delta = 0.02687559931, deltaT = 0.9169998169
Iteration 15, 69 moved objects, max delta = 0.01811515274, deltaT = 0.9140000343
Iteration 16, 63 moved objects, max delta = 0.01573095705, deltaT = 0.9179999828
Iteration 17, 50 moved objects, max delta = 0.0137997421, deltaT = 0.9100000858
Iteration 18, 49 moved objects, max delta = 0.01083447471, deltaT = 0.9089999199
Iteration 19, 49 moved objects, max delta = 0.01089030791, deltaT = 0.9100000858
Iteration 20, 41 moved objects, max delta = 0.00928723987, deltaT = 0.9130001068
Iteration 21, 32 moved objects, max delta = 0.0082071913, deltaT = 0.9119999409
Iteration 22, 25 moved objects, max delta = 0.0055354354, deltaT = 0.9129998684
Iteration 23, 28 moved objects, max delta = 0.004626085338, deltaT = 0.9170000553
Iteration 24, 29 moved objects, max delta = 0.006698210438, deltaT = 0.9179999828
Iteration 25, 31 moved objects, max delta = 0.004795653363, deltaT = 0.9130001068
Iteration 26, 29 moved objects, max delta = 0.007093056166, deltaT = 0.9509999752
Iteration 27, 30 moved objects, max delta = 0.006972440086, deltaT = 0.9549999237
Iteration 28, 32 moved objects, max delta = 0.008609097757, deltaT = 0.9230000973
Iteration 29, 28 moved objects, max delta = 0.007946472195, deltaT = 0.9099998474
Iteration 30, 24 moved objects, max delta = 0.009479439788, deltaT = 0.9170000553
Iteration 31, 24 moved objects, max delta = 0.005555237161, deltaT = 0.9130001068
Iteration 32, 23 moved objects, max delta = 0.006285449842, deltaT = 0.9140000343
Iteration 33, 23 moved objects, max delta = 0.00791447771, deltaT = 0.9149999619
Iteration 34, 25 moved objects, max delta = 0.00792038388, deltaT = 0.9119999409
Iteration 35, 27 moved objects, max delta = 0.005936212821, deltaT = 0.9119999409
Iteration 36, 32 moved objects, max delta = 0.006142441072, deltaT = 0.9149999619
Iteration 37, 32 moved objects, max delta = 0.006492675398, deltaT = 0.9110000134
Iteration 38, 37 moved objects, max delta = 0.007468665075, deltaT = 0.9100000858
Iteration 39, 35 moved objects, max delta = 0.008579305009, deltaT = 0.9119999409
Iteration 40, 37 moved objects, max delta = 0.009446345292, deltaT = 0.9100000858
Iteration 41, 23 moved objects, max delta = 0.007607210142, deltaT = 0.9159998894
Iteration 42, 25 moved objects, max delta = 0.006491910505, deltaT = 0.9079999924
Iteration 43, 20 moved objects, max delta = 0.004707245552, deltaT = 0.9100000858
Iteration 44, 16 moved objects, max delta = 0.004240129739, deltaT = 0.9100000858
Iteration 45, 13 moved objects, max delta = 0.00285647691, deltaT = 0.9169998169
Iteration 46, 10 moved objects, max delta = 0.002221151679, deltaT = 0.9110000134
Iteration 47, 7 moved objects, max delta = 0.001386457594, deltaT = 0.9120001793
Iteration 48, 7 moved objects, max delta = 0.00216284165, deltaT = 0.9110000134
Iteration 49, 7 moved objects, max delta = 0.001817622319, deltaT = 0.9109997749
Iteration 50, 5 moved objects, max delta = 0.002508510914, deltaT = 0.9099998474
Iteration 51, 7 moved objects, max delta = 0.001736533322, deltaT = 0.9160001278
Iteration 52, 11 moved objects, max delta = 0.002987181948, deltaT = 0.9140000343
Iteration 53, 14 moved objects, max delta = 0.003940615289, deltaT = 0.9119999409
Iteration 54, 17 moved objects, max delta = 0.004070040141, deltaT = 0.9110000134
