K-averages clustering of 10000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_0.matrix'
Loading data and computing initial values: 0.5989999771 s (all future times given in seconds)
Iteration 1, 7654 moved objects, max delta = 0.02113008772, deltaT = 0.7790000439
Iteration 2, 1980 moved objects, max delta = 0.3789774453, deltaT = 0.760999918
Iteration 3, 706 moved objects, max delta = 0.1666250952, deltaT = 0.756000042
Iteration 4, 646 moved objects, max delta = 0.1529174918, deltaT = 0.75
Iteration 5, 601 moved objects, max delta = 0.2446355923, deltaT = 0.75
Iteration 6, 262 moved objects, max delta = 0.05894491627, deltaT = 0.753000021
Iteration 7, 175 moved objects, max delta = 0.04774836974, deltaT = 0.7479999065
Iteration 8, 145 moved objects, max delta = 0.03635239801, deltaT = 0.746999979
Iteration 9, 125 moved objects, max delta = 0.02669456182, deltaT = 0.753000021
Iteration 10, 122 moved objects, max delta = 0.02702438688, deltaT = 0.75
Iteration 11, 126 moved objects, max delta = 0.02525484519, deltaT = 0.7520000935
Iteration 12, 137 moved objects, max delta = 0.02398620926, deltaT = 0.7479999065
Iteration 13, 158 moved objects, max delta = 0.02487025381, deltaT = 0.75
Iteration 14, 161 moved objects, max delta = 0.03648917733, deltaT = 0.7490000725
Iteration 15, 153 moved objects, max delta = 0.038869324, deltaT = 0.7520000935
Iteration 16, 155 moved objects, max delta = 0.03858888426, deltaT = 0.7489998341
Iteration 17, 133 moved objects, max delta = 0.0354756957, deltaT = 0.7539999485
Iteration 18, 143 moved objects, max delta = 0.02350598085, deltaT = 0.7540001869
Iteration 19, 149 moved objects, max delta = 0.03252955586, deltaT = 0.756000042
Iteration 20, 144 moved objects, max delta = 0.03477731644, deltaT = 0.7569999695
Iteration 21, 139 moved objects, max delta = 0.03447548636, deltaT = 0.7509999275
Iteration 22, 120 moved objects, max delta = 0.04072934203, deltaT = 0.757999897
Iteration 23, 117 moved objects, max delta = 0.04604857992, deltaT = 0.7550001144
Iteration 24, 100 moved objects, max delta = 0.03517992922, deltaT = 0.7509999275
Iteration 25, 92 moved objects, max delta = 0.0247124952, deltaT = 0.7520000935
Iteration 26, 92 moved objects, max delta = 0.02145818229, deltaT = 0.75
Iteration 27, 88 moved objects, max delta = 0.02794252317, deltaT = 0.7539999485
Iteration 28, 90 moved objects, max delta = 0.02781123756, deltaT = 0.7520000935
Iteration 29, 93 moved objects, max delta = 0.02440262822, deltaT = 0.751999855
Iteration 30, 79 moved objects, max delta = 0.02571813772, deltaT = 0.75
Iteration 31, 55 moved objects, max delta = 0.02604201795, deltaT = 0.7580001354
Iteration 32, 44 moved objects, max delta = 0.01821052651, deltaT = 0.75
Iteration 33, 38 moved objects, max delta = 0.01753681037, deltaT = 0.754999876
Iteration 34, 35 moved objects, max delta = 0.01469919994, deltaT = 0.75
Iteration 35, 36 moved objects, max delta = 0.01106785495, deltaT = 0.756000042
Iteration 36, 49 moved objects, max delta = 0.01203327863, deltaT = 0.7550001144
Iteration 37, 48 moved objects, max delta = 0.01370773688, deltaT = 0.7539999485
Iteration 38, 61 moved objects, max delta = 0.01185628312, deltaT = 0.7569999695
Iteration 39, 54 moved objects, max delta = 0.01522413637, deltaT = 0.7550001144
Iteration 40, 56 moved objects, max delta = 0.01541978457, deltaT = 0.7509999275
Iteration 41, 40 moved objects, max delta = 0.0164258101, deltaT = 0.7550001144
Iteration 42, 43 moved objects, max delta = 0.01084777362, deltaT = 0.751999855
Iteration 43, 29 moved objects, max delta = 0.01067311015, deltaT = 0.7550001144
Iteration 44, 17 moved objects, max delta = 0.007110797288, deltaT = 0.7509999275
Iteration 45, 13 moved objects, max delta = 0.004959955593, deltaT = 0.753000021
Iteration 46, 18 moved objects, max delta = 0.004381132674, deltaT = 0.751999855
Iteration 47, 18 moved objects, max delta = 0.00692741221, deltaT = 0.7540001869
Iteration 48, 20 moved objects, max delta = 0.008263892944, deltaT = 0.753000021
Iteration 49, 14 moved objects, max delta = 0.004914140222, deltaT = 0.751999855
Iteration 50, 12 moved objects, max delta = 0.004843906975, deltaT = 0.7510001659
Iteration 51, 4 moved objects, max delta = 0.002279732422, deltaT = 0.7509999275
Iteration 52, 1 moved object, max delta = 0.0003078677685, deltaT = 0.75
Iteration 53, 2 moved objects, max delta = 0.0002058434489, deltaT = 0.75
Iteration 54, 3 moved objects, max delta = 0.0004791001839, deltaT = 0.754999876
Iteration 55, 3 moved objects, max delta = 0.0008058496724, deltaT = 0.7550001144
Iteration 56, 0 moved object, max delta = 0, deltaT = 0.7509999275
Total 56 iterations, 15598 moved objects, clustering performed in 42.17499995 s
Total time with loading: 42.77399993 s
