12000, 5, /data/simple/testSwap_2.matrix, object normalized
0.9960000515
0, 9509, 0.9268696738, 2.32799983
1, 804, 0.8170572684, 0.1960000992
2, 315, 0.1404783394, 0.07699990273
3, 135, 0.0732452542, 0.03299999237
4, 99, 0.04080667245, 0.02499985695
5, 71, 0.03045370715, 0.01800012589
6, 59, 0.01716347763, 0.01600003242
7, 37, 0.01531632669, 0.008999824524
8, 36, 0.01625147017, 0.009999990463
9, 23, 0.01322300989, 0.006999969482
10, 17, 0.00766699096, 0.005000114441
11, 23, 0.01253581972, 0.006000041962
12, 25, 0.009471231802, 0.006999969482
13, 16, 0.00647405408, 0.004999876022
14, 15, 0.008574688127, 0.005000114441
15, 12, 0.006806147641, 0.003000020981
16, 11, 0.006388523613, 0.003999948502
17, 2, 0.0007661414654, 0.0009999275208
18, 1, 5.740516557e-05, 0.001000165939
19, 0, 0, 0.0009999275208
20, 11210, 2.757999897
3.753999949
