19000, 5, /data/simple/testSwap_9.matrix, object normalized
468.714
0, 15099, 0.8749784019, 53.06200004
1, 1880, 0.778541771, 9.683000088
2, 415, 0.1093082295, 6.006000042
3, 183, 0.04292893389, 0.6959998608
4, 118, 0.0285618296, 0.4250001907
5, 75, 0.01319422457, 0.2949998379
6, 54, 0.009965578947, 0.1890001297
7, 47, 0.007312180349, 0.1849999428
8, 36, 0.008081750282, 0.1089999676
9, 26, 0.006357698033, 0.02999997139
10, 23, 0.006537705085, 0.04700016975
11, 28, 0.006611041301, 0.06399989128
12, 24, 0.007831892903, 0.05100011826
13, 22, 0.004624234595, 0.02800011635
14, 7, 0.005737404076, 0.02899980545
15, 4, 0.0013354312, 0.003000020981
16, 4, 0.002232213438, 0.01600003242
17, 2, 0.0006771473327, 0.008000135422
18, 0, 0, 0.0009999275208
19, 18047, 70.97399998
539.688
