10000, 5, /data/simple/testSwap_0.matrix, object normalized
0.6970000267
0, 7968, 0.9012381399, 1.644000053
1, 1096, 0.7830259559, 0.2329998016
2, 398, 0.2550702577, 0.08500003815
3, 334, 0.2364902108, 0.0720000267
4, 309, 0.2328632576, 0.06599998474
5, 205, 0.183530418, 0.04500007629
6, 138, 0.113396403, 0.02900004387
7, 106, 0.06772795853, 0.02399992943
8, 75, 0.0356897747, 0.01600003242
9, 31, 0.01726498831, 0.007999897003
10, 22, 0.01131317607, 0.005000114441
11, 21, 0.006342339232, 0.004999876022
12, 18, 0.005514232263, 0.005000114441
13, 13, 0.003926297077, 0.003000020981
14, 10, 0.008403589805, 0.003000020981
15, 6, 0.004380091546, 0.001999855042
16, 4, 0.001807093671, 0.00200009346
17, 3, 0.003200101309, 0.0009999275208
18, 2, 0.001481227704, 0.0009999275208
19, 4, 0.001308366162, 0.00200009346
20, 4, 0.004426578289, 0.0009999275208
21, 1, 0.001095822681, 0.001000165939
22, 2, 0.0004125235522, 0.0009999275208
23, 0, 0, 0.0009999275208
24, 10770, 2.254999876
2.951999903
