16000, 5, /data/simple/testSwap_6.matrix, object normalized
305.9449999
0, 12624, 0.9750178196, 25.78200006
1, 1399, 0.777287637, 6.389000177
2, 1125, 0.2515164361, 12.41899991
3, 969, 0.2199624102, 2.529999971
4, 770, 0.2367970081, 1.55700016
5, 524, 0.1899234137, 0.8559999466
6, 312, 0.1437071042, 0.6749999523
7, 209, 0.05866747653, 0.3880000114
8, 163, 0.03847775051, 0.2699999809
9, 150, 0.04244990842, 0.1949999332
10, 118, 0.02189622616, 0.2380001545
11, 68, 0.0200033415, 0.09599995613
12, 62, 0.01243034332, 0.06799983978
13, 50, 0.0115546696, 0.1080000401
14, 40, 0.0103958246, 0.05500006676
15, 36, 0.01100521475, 0.06999993324
16, 37, 0.009624734575, 0.0490000248
17, 44, 0.01161148601, 0.05800008774
18, 62, 0.018498904, 0.1240000725
19, 72, 0.01594208182, 0.1739997864
20, 83, 0.01559844999, 0.1730000973
21, 95, 0.01544401258, 0.1860001087
22, 94, 0.02065416496, 0.1509997845
23, 76, 0.01271528748, 0.1720001698
24, 79, 0.01580929317, 0.1519999504
25, 74, 0.01622509783, 0.1710000038
26, 46, 0.01181198073, 0.1129999161
27, 35, 0.006136459917, 0.06200003624
28, 29, 0.009316720581, 0.08400011063
29, 15, 0.006909499646, 0.03199982643
30, 9, 0.005102444275, 0.03100013733
31, 19, 0.008599757774, 0.01900005341
32, 9, 0.004439994804, 0.0119998455
33, 7, 0.002267160428, 0.003000020981
34, 7, 0.004174825924, 0.03299999237
35, 6, 0.001738503305, 0.003000020981
36, 4, 0.001167587014, 0.02399992943
37, 3, 0.002549767627, 0.003000020981
38, 0, 0, 0.001000165939
39, 19524, 53.5630002
359.566
