K-averages clustering of 18000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_8.matrix'
Loading data and computing initial values: 406.7510002 s (all future times given in seconds)
Iteration 1, 13972 moved objects, max delta = 0.01557401471, deltaT = 101.9959998
Iteration 2, 3875 moved objects, max delta = 0.4490165661, deltaT = 105.355
Iteration 3, 1763 moved objects, max delta = 0.18867482, deltaT = 106.645
Iteration 4, 864 moved objects, max delta = 0.1347745973, deltaT = 115.8540001
Iteration 5, 491 moved objects, max delta = 0.07830869726, deltaT = 117.8380001
Iteration 6, 312 moved objects, max delta = 0.04860609651, deltaT = 110.9960001
Iteration 7, 241 moved objects, max delta = 0.03264891429, deltaT = 128.6569998
Iteration 8, 206 moved objects, max delta = 0.02197897307, deltaT = 108.1360002
Iteration 9, 175 moved objects, max delta = 0.02356791734, deltaT = 109.4949999
Iteration 10, 149 moved objects, max delta = 0.01644458734, deltaT = 100.2090001
Iteration 11, 127 moved objects, max delta = 0.01621754821, deltaT = 113.562
Iteration 12, 115 moved objects, max delta = 0.0145662448, deltaT = 109.987
Iteration 13, 114 moved objects, max delta = 0.01261709033, deltaT = 115.8130002
Iteration 14, 107 moved objects, max delta = 0.0141967892, deltaT = 118.171
Iteration 15, 91 moved objects, max delta = 0.01231652048, deltaT = 219.427
Iteration 16, 86 moved objects, max delta = 0.01176180309, deltaT = 390.0220001
Iteration 17, 78 moved objects, max delta = 0.01054295319, deltaT = 118.313
Iteration 18, 67 moved objects, max delta = 0.01122908078, deltaT = 109.8599999
Iteration 19, 66 moved objects, max delta = 0.009723380165, deltaT = 104.0939999
Iteration 20, 62 moved objects, max delta = 0.009086600029, deltaT = 116.3019998
Iteration 21, 43 moved objects, max delta = 0.008947561152, deltaT = 98.53299999
Iteration 22, 46 moved objects, max delta = 0.005601719394, deltaT = 106.461
Iteration 23, 38 moved objects, max delta = 0.006313060622, deltaT = 113.221
Iteration 24, 36 moved objects, max delta = 0.006165549767, deltaT = 108.586
Iteration 25, 38 moved objects, max delta = 0.004799238353, deltaT = 478.26
Iteration 26, 33 moved objects, max delta = 0.003678894468, deltaT = 101.451
Iteration 27, 30 moved objects, max delta = 0.003036347611, deltaT = 104.369
Iteration 28, 27 moved objects, max delta = 0.003212340374, deltaT = 121.9300001
Iteration 29, 20 moved objects, max delta = 0.004231303603, deltaT = 109.2289999
Iteration 30, 17 moved objects, max delta = 0.002075451823, deltaT = 112.661
Iteration 31, 10 moved objects, max delta = 0.003763590716, deltaT = 105.076
Iteration 32, 14 moved objects, max delta = 0.001206391466, deltaT = 104.0509999
Iteration 33, 16 moved objects, max delta = 0.001754796978, deltaT = 112.0450001
Iteration 34, 17 moved objects, max delta = 0.001152881151, deltaT = 104.3019998
Iteration 35, 19 moved objects, max delta = 0.001790044215, deltaT = 108.22
Iteration 36, 18 moved objects, max delta = 0.002119224301, deltaT = 123.155
Iteration 37, 21 moved objects, max delta = 0.002837071131, deltaT = 110.3169999
Iteration 38, 31 moved objects, max delta = 0.004428154956, deltaT = 96.34100008
Iteration 39, 33 moved objects, max delta = 0.007122490961, deltaT = 112.2460001
Iteration 40, 38 moved objects, max delta = 0.005840698908, deltaT = 107.819
Iteration 41, 36 moved objects, max delta = 0.004145709493, deltaT = 108.628
Iteration 42, 43 moved objects, max delta = 0.004211014082, deltaT = 100.9430001
Iteration 43, 42 moved objects, max delta = 0.003903413377, deltaT = 116.0599999
Iteration 44, 55 moved objects, max delta = 0.004971747607, deltaT = 114.1989999
Iteration 45, 54 moved objects, max delta = 0.007134501013, deltaT = 107.0949998
Iteration 46, 63 moved objects, max delta = 0.008502437639, deltaT = 112.1289999
Iteration 47, 70 moved objects, max delta = 0.009154388732, deltaT = 114.346
Iteration 48, 78 moved objects, max delta = 0.009494487361, deltaT = 94.76600003
Iteration 49, 93 moved objects, max delta = 0.01206150149, deltaT = 106.161
Iteration 50, 83 moved objects, max delta = 0.01271646914, deltaT = 115.954
Iteration 51, 75 moved objects, max delta = 0.01098879852, deltaT = 106.9780002
Iteration 52, 83 moved objects, max delta = 0.01219669814, deltaT = 101.7019999
Iteration 53, 86 moved objects, max delta = 0.01040012787, deltaT = 105.451
Iteration 54, 92 moved objects, max delta = 0.01195295324, deltaT = 103.928
Iteration 55, 81 moved objects, max delta = 0.01047213669, deltaT = 118.6639998
Iteration 56, 68 moved objects, max delta = 0.009921512917, deltaT = 107.99
Iteration 57, 67 moved objects, max delta = 0.01376433941, deltaT = 117.4300001
Iteration 58, 66 moved objects, max delta = 0.00885477069, deltaT = 111.454
Iteration 59, 68 moved objects, max delta = 0.009969949525, deltaT = 99.85100007
Iteration 60, 61 moved objects, max delta = 0.009307698153, deltaT = 112.954
Iteration 61, 64 moved objects, max delta = 0.009028522301, deltaT = 112.796
Iteration 62, 74 moved objects, max delta = 0.01031570593, deltaT = 108.3859999
Iteration 63, 80 moved objects, max delta = 0.01473856803, deltaT = 116.27
Iteration 64, 81 moved objects, max delta = 0.01212935989, deltaT = 114.503
Iteration 65, 94 moved objects, max delta = 0.009765009667, deltaT = 108.1759999
Iteration 66, 108 moved objects, max delta = 0.01245983123, deltaT = 108.618
Iteration 67, 116 moved objects, max delta = 0.01820940395, deltaT = 104.0780001
Iteration 68, 120 moved objects, max delta = 0.01558850478, deltaT = 105.7610002
Iteration 69, 124 moved objects, max delta = 0.01692238504, deltaT = 112.112
Iteration 70, 127 moved objects, max delta = 0.01578564508, deltaT = 113.8940001
Iteration 71, 130 moved objects, max delta = 0.01781375022, deltaT = 120.5039999
Iteration 72, 145 moved objects, max delta = 0.01365075196, deltaT = 99.48399997
Iteration 73, 135 moved objects, max delta = 0.01712704411, deltaT = 102.1429999
Iteration 74, 144 moved objects, max delta = 0.02035954335, deltaT = 112.5539999
Iteration 75, 148 moved objects, max delta = 0.02232328417, deltaT = 106.819
Iteration 76, 148 moved objects, max delta = 0.01970214228, deltaT = 103.2090001
Iteration 77, 135 moved objects, max delta = 0.01915293974, deltaT = 110.987
Iteration 78, 142 moved objects, max delta = 0.01665223469, deltaT = 105.845
Iteration 79, 162 moved objects, max delta = 0.01815571523, deltaT = 113.454
Iteration 80, 187 moved objects, max delta = 0.01963369972, deltaT = 108.362
Iteration 81, 173 moved objects, max delta = 0.020345204, deltaT = 102.8010001
Iteration 82, 138 moved objects, max delta = 0.01787794929, deltaT = 108.7949998
Iteration 83, 127 moved objects, max delta = 0.01453398665, deltaT = 115.112
Iteration 84, 126 moved objects, max delta = 0.01552870108, deltaT = 109.5949998
Iteration 85, 123 moved objects, max delta = 0.01563357978, deltaT = 111.6199999
Iteration 86, 121 moved objects, max delta = 0.01512959141, deltaT = 122.638
Iteration 87, 127 moved objects, max delta = 0.013552241, deltaT = 108.3199999
Iteration 88, 135 moved objects, max delta = 0.01356412622, deltaT = 110.8970001
Iteration 89, 134 moved objects, max delta = 0.01601151757, deltaT = 106.8100002
Iteration 90, 128 moved objects, max delta = 0.01801087362, deltaT = 106.7870002
Iteration 91, 139 moved objects, max delta = 0.01403420448, deltaT = 107.2870002
Iteration 92, 133 moved objects, max delta = 0.01504956789, deltaT = 106.0519998
Iteration 93, 95 moved objects, max delta = 0.01443422976, deltaT = 117.928
Iteration 94, 89 moved objects, max delta = 0.009237438093, deltaT = 103.5769999
Iteration 95, 90 moved objects, max delta = 0.009025979732, deltaT = 108.704
Iteration 96, 89 moved objects, max delta = 0.01026157281, deltaT = 113.096
Iteration 97, 83 moved objects, max delta = 0.01151655051, deltaT = 107.734
Iteration 98, 80 moved objects, max delta = 0.009637234394, deltaT = 103.503
Iteration 99, 72 moved objects, max delta = 0.008324739962, deltaT = 105.5009999
Iteration 100, 71 moved objects, max delta = 0.007432632206, deltaT = 115.404
Iteration 101, 66 moved objects, max delta = 0.006998488621, deltaT = 109.217
Iteration 102, 59 moved objects, max delta = 0.006937999516, deltaT = 111.362
Iteration 103, 58 moved objects, max delta = 0.005030225286, deltaT = 110.6039999
Iteration 104, 59 moved objects, max delta = 0.005825706547, deltaT = 120.22
Iteration 105, 49 moved objects, max delta = 0.005468692064, deltaT = 95.90799999
Iteration 106, 39 moved objects, max delta = 0.003483933669, deltaT = 107.7950001
Iteration 107, 34 moved objects, max delta = 0.003874021806, deltaT = 118.454
Iteration 108, 30 moved objects, max delta = 0.004023511401, deltaT = 111.3299999
Iteration 109, 21 moved objects, max delta = 0.00190088839, deltaT = 107.3859999
Iteration 110, 23 moved objects, max delta = 0.001907704061, deltaT = 112.27
Iteration 111, 19 moved objects, max delta = 0.001723693314, deltaT = 103.0010002
Iteration 112, 15 moved objects, max delta = 0.00189355605, deltaT = 106.5779998
Iteration 113, 12 moved objects, max delta = 0.001217303693, deltaT = 112.6290002
Iteration 114, 8 moved objects, max delta = 0.001817780801, deltaT = 115.0549998
Iteration 115, 11 moved objects, max delta = 0.00121301189, deltaT = 110.536
Iteration 116, 9 moved objects, max delta = 0.001213782205, deltaT = 103.378
Iteration 117, 11 moved objects, max delta = 0.001305345888, deltaT = 102.918
Iteration 118, 11 moved objects, max delta = 0.0007937971383, deltaT = 122.8470001
Iteration 119, 14 moved objects, max delta = 0.001448897958, deltaT = 106.401
Iteration 120, 12 moved objects, max delta = 0.002254258474, deltaT = 106.4359999
Iteration 121, 5 moved objects, max delta = 0.001306249277, deltaT = 136.707
Iteration 122, 5 moved objects, max delta = 0.0004398823929, deltaT = 110.737
Iteration 123, 3 moved objects, max delta = 0.0009571457164, deltaT = 112.1289999
Iteration 124, 5 moved objects, max delta = 0.0002114106587, deltaT = 108.6619999
Iteration 125, 5 moved objects, max delta = 0.000759572545, deltaT = 99.79400015
Iteration 126, 1 moved object, max delta = 2.978938673e-05, deltaT = 115.1790001
Iteration 127, 0 moved object, max delta = 0, deltaT = 111.628
Total 127 iterations, 30191 moved objects, clustering performed in 14717.419 s
Total time with loading: 15124.295 s
