K-averages clustering of 17000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_7.matrix'
Loading data and computing initial values: 348.55 s (all future times given in seconds)
Iteration 1, 13232 moved objects, max delta = 0.01672622662, deltaT = 91.15700006
Iteration 2, 1772 moved objects, max delta = 0.2445164167, deltaT = 86.0999999
Iteration 3, 1212 moved objects, max delta = 0.1330090447, deltaT = 80.15100002
Iteration 4, 839 moved objects, max delta = 0.2512747888, deltaT = 90.31099987
Iteration 5, 425 moved objects, max delta = 0.04559218741, deltaT = 85.71000004
Iteration 6, 323 moved objects, max delta = 0.03463464831, deltaT = 85.83599997
Iteration 7, 228 moved objects, max delta = 0.02716730519, deltaT = 89.59099984
Iteration 8, 191 moved objects, max delta = 0.0179651082, deltaT = 91.94500017
Iteration 9, 152 moved objects, max delta = 0.01780642858, deltaT = 90.2670002
Iteration 10, 149 moved objects, max delta = 0.01762785454, deltaT = 95.93799996
Iteration 11, 138 moved objects, max delta = 0.01772294435, deltaT = 80.59000015
Iteration 12, 116 moved objects, max delta = 0.01615290597, deltaT = 89.57800007
Iteration 13, 116 moved objects, max delta = 0.01703826383, deltaT = 78.5150001
Iteration 14, 115 moved objects, max delta = 0.01692222754, deltaT = 94.4460001
Iteration 15, 120 moved objects, max delta = 0.01270134094, deltaT = 87.31599998
Iteration 16, 126 moved objects, max delta = 0.01250832747, deltaT = 77.67599988
Iteration 17, 126 moved objects, max delta = 0.01537733341, deltaT = 88.36199999
Iteration 18, 144 moved objects, max delta = 0.01316648731, deltaT = 92.18700004
Iteration 19, 149 moved objects, max delta = 0.01603605354, deltaT = 92.65899992
Iteration 20, 160 moved objects, max delta = 0.02023941374, deltaT = 88.36899996
Iteration 21, 188 moved objects, max delta = 0.02140421446, deltaT = 96.03699994
Iteration 22, 215 moved objects, max delta = 0.02582170862, deltaT = 84.57800007
Iteration 23, 259 moved objects, max delta = 0.0257864482, deltaT = 93.76999998
Iteration 24, 269 moved objects, max delta = 0.03228919273, deltaT = 82.51800013
Iteration 25, 285 moved objects, max delta = 0.03531390421, deltaT = 88.23599982
Iteration 26, 297 moved objects, max delta = 0.04035800175, deltaT = 78.67700005
Iteration 27, 301 moved objects, max delta = 0.04080745622, deltaT = 101.3050001
Iteration 28, 292 moved objects, max delta = 0.0450320742, deltaT = 82.45799994
Iteration 29, 245 moved objects, max delta = 0.03479136281, deltaT = 86.41899991
Iteration 30, 236 moved objects, max delta = 0.03017724334, deltaT = 81.04900002
Iteration 31, 196 moved objects, max delta = 0.0295707198, deltaT = 83.96099997
Iteration 32, 173 moved objects, max delta = 0.02132770932, deltaT = 88.95300007
Iteration 33, 178 moved objects, max delta = 0.01692949274, deltaT = 83.56099987
Iteration 34, 169 moved objects, max delta = 0.02180717187, deltaT = 95.65400004
Iteration 35, 158 moved objects, max delta = 0.02002100122, deltaT = 82.06900001
Iteration 36, 151 moved objects, max delta = 0.02191934902, deltaT = 93.87899995
Iteration 37, 121 moved objects, max delta = 0.02095031712, deltaT = 79.9749999
Iteration 38, 99 moved objects, max delta = 0.0157448508, deltaT = 93.08700013
Iteration 39, 106 moved objects, max delta = 0.01286321756, deltaT = 84.23600006
Iteration 40, 95 moved objects, max delta = 0.01334478922, deltaT = 88.30299997
Iteration 41, 102 moved objects, max delta = 0.01157076097, deltaT = 90.26600003
Iteration 42, 79 moved objects, max delta = 0.01236324352, deltaT = 79.75999999
Iteration 43, 60 moved objects, max delta = 0.01040784672, deltaT = 84.99399996
Iteration 44, 50 moved objects, max delta = 0.007513866828, deltaT = 83.77699995
Iteration 45, 57 moved objects, max delta = 0.006745208884, deltaT = 92.75400019
Iteration 46, 56 moved objects, max delta = 0.007804231139, deltaT = 86.99399996
Iteration 47, 65 moved objects, max delta = 0.007073249852, deltaT = 84.57700014
Iteration 48, 69 moved objects, max delta = 0.0102919586, deltaT = 88.79900002
Iteration 49, 60 moved objects, max delta = 0.0107450232, deltaT = 98.34599996
Iteration 50, 67 moved objects, max delta = 0.00891557563, deltaT = 87.52499986
Iteration 51, 49 moved objects, max delta = 0.01195123318, deltaT = 93.31200004
Iteration 52, 46 moved objects, max delta = 0.007876611777, deltaT = 80.68000007
Iteration 53, 36 moved objects, max delta = 0.004844519882, deltaT = 90.87800002
Iteration 54, 28 moved objects, max delta = 0.004108808613, deltaT = 90.28299999
Iteration 55, 24 moved objects, max delta = 0.004251926234, deltaT = 100.1459999
Iteration 56, 22 moved objects, max delta = 0.002677782019, deltaT = 81.42400002
Iteration 57, 23 moved objects, max delta = 0.004149689553, deltaT = 88.17000008
Iteration 58, 19 moved objects, max delta = 0.002863229725, deltaT = 83.74900007
Iteration 59, 18 moved objects, max delta = 0.002652521534, deltaT = 82.96800017
Iteration 60, 22 moved objects, max delta = 0.003267126004, deltaT = 93.81999993
Iteration 61, 22 moved objects, max delta = 0.002713296539, deltaT = 85.37399983
Iteration 62, 14 moved objects, max delta = 0.002074303332, deltaT = 96.19500017
Iteration 63, 12 moved objects, max delta = 0.001349656218, deltaT = 109.7320001
Iteration 64, 11 moved objects, max delta = 0.001673861065, deltaT = 83.92400002
Iteration 65, 12 moved objects, max delta = 0.001384041205, deltaT = 95.5630002
Iteration 66, 11 moved objects, max delta = 0.002204990815, deltaT = 82.54399991
Iteration 67, 11 moved objects, max delta = 0.0008935852769, deltaT = 86.71099997
Iteration 68, 11 moved objects, max delta = 0.002051732796, deltaT = 89.7420001
Iteration 69, 14 moved objects, max delta = 0.001470889713, deltaT = 88.57800007
Iteration 70, 10 moved objects, max delta = 0.001705797341, deltaT = 84.52399993
Iteration 71, 7 moved objects, max delta = 0.0008103581713, deltaT = 101.28
Iteration 72, 6 moved objects, max delta = 0.001411391803, deltaT = 87.69099998
Iteration 73, 11 moved objects, max delta = 0.0006554080155, deltaT = 89.66199994
Iteration 74, 12 moved objects, max delta = 0.002789485982, deltaT = 81.352
Iteration 75, 12 moved objects, max delta = 0.00263286431, deltaT = 99.40499997
Iteration 76, 15 moved objects, max delta = 0.002254311819, deltaT = 80.84100008
Iteration 77, 9 moved objects, max delta = 0.003345158806, deltaT = 96.296
Iteration 78, 5 moved objects, max delta = 0.001340111086, deltaT = 81.79099989
Iteration 79, 6 moved objects, max delta = 0.00093157824, deltaT = 83.48199987
Iteration 80, 6 moved objects, max delta = 0.001278393271, deltaT = 97.46299982
Iteration 81, 5 moved objects, max delta = 0.001006725049, deltaT = 82.11899996
Iteration 82, 4 moved objects, max delta = 0.0004245766355, deltaT = 104.227
Iteration 83, 4 moved objects, max delta = 0.0003346088519, deltaT = 90.51999998
Iteration 84, 6 moved objects, max delta = 0.0007932337515, deltaT = 81.44900012
Iteration 85, 5 moved objects, max delta = 0.001734202144, deltaT = 94.64499998
Iteration 86, 4 moved objects, max delta = 0.0007365955082, deltaT = 87.05699992
Iteration 87, 6 moved objects, max delta = 0.0009430235042, deltaT = 93.62000012
Iteration 88, 5 moved objects, max delta = 0.003272623231, deltaT = 85.78200006
Iteration 89, 1 moved object, max delta = 0.0001584661566, deltaT = 96.18400002
Iteration 90, 0 moved object, max delta = 0, deltaT = 79.58999991
Total 90 iterations, 25075 moved objects, clustering performed in 7974.664 s
Total time with loading: 8323.345 s
