K-averages clustering of 12000 objects into 5 classes, similarity matrix in '/data/simple/testSwap_2.matrix', metrics: object normalized
Loading data and computing initial values: 1.01699996 s (all future times given in seconds)
Iteration 1, 9520 moved objects, max delta = 0.9189577184, deltaT = 2.417999983
Iteration 2, 963 moved objects, max delta = 0.7047569592, deltaT = 0.248000145
Iteration 3, 464 moved objects, max delta = 0.1459811421, deltaT = 0.1199998856
Iteration 4, 301 moved objects, max delta = 0.09742998773, deltaT = 0.0759999752
Iteration 5, 252 moved objects, max delta = 0.09789947756, deltaT = 0.0640001297
Iteration 6, 232 moved objects, max delta = 0.09042656329, deltaT = 0.05900001526
Iteration 7, 211 moved objects, max delta = 0.08234451609, deltaT = 0.05399990082
Iteration 8, 175 moved objects, max delta = 0.07394812751, deltaT = 0.04500007629
Iteration 9, 190 moved objects, max delta = 0.06648186994, deltaT = 0.04799985886
Iteration 10, 185 moved objects, max delta = 0.08446491816, deltaT = 0.04700016975
Iteration 11, 205 moved objects, max delta = 0.08528534219, deltaT = 0.05199980736
Iteration 12, 175 moved objects, max delta = 0.06608829969, deltaT = 0.04500007629
Iteration 13, 138 moved objects, max delta = 0.05426931713, deltaT = 0.03500008583
Iteration 14, 149 moved objects, max delta = 0.06654602977, deltaT = 0.03799986839
Iteration 15, 162 moved objects, max delta = 0.07605302368, deltaT = 0.04200005531
Iteration 16, 138 moved objects, max delta = 0.05960192865, deltaT = 0.03500008583
Iteration 17, 149 moved objects, max delta = 0.06578580246, deltaT = 0.03799986839
Iteration 18, 122 moved objects, max delta = 0.05265053329, deltaT = 0.03100013733
Iteration 19, 109 moved objects, max delta = 0.04682821598, deltaT = 0.02799987793
Iteration 20, 118 moved objects, max delta = 0.04579595347, deltaT = 0.03100013733
Iteration 21, 79 moved objects, max delta = 0.04315959581, deltaT = 0.01999998093
Iteration 22, 112 moved objects, max delta = 0.05003504717, deltaT = 0.02899980545
Iteration 23, 109 moved objects, max delta = 0.05833474766, deltaT = 0.02800011635
Iteration 24, 90 moved objects, max delta = 0.05001991129, deltaT = 0.02300000191
Iteration 25, 105 moved objects, max delta = 0.05323024711, deltaT = 0.02699995041
Iteration 26, 122 moved objects, max delta = 0.08830430216, deltaT = 0.03100013733
Iteration 27, 129 moved objects, max delta = 0.06972377349, deltaT = 0.03399991989
Iteration 28, 139 moved objects, max delta = 0.07319098789, deltaT = 0.03600001335
Iteration 29, 124 moved objects, max delta = 0.07290423477, deltaT = 0.03299999237
Iteration 30, 108 moved objects, max delta = 0.05076649717, deltaT = 0.02799987793
Iteration 31, 142 moved objects, max delta = 0.07196334752, deltaT = 0.03700017929
Iteration 32, 138 moved objects, max delta = 0.07058306349, deltaT = 0.03600001335
Iteration 33, 143 moved objects, max delta = 0.05855167631, deltaT = 0.03799986839
Iteration 34, 169 moved objects, max delta = 0.04661758279, deltaT = 0.04400014877
Iteration 35, 229 moved objects, max delta = 0.06630198818, deltaT = 0.05899977684
Iteration 36, 231 moved objects, max delta = 0.07502508961, deltaT = 0.0600001812
Iteration 37, 185 moved objects, max delta = 0.08269078491, deltaT = 0.04799985886
Iteration 38, 182 moved objects, max delta = 0.06205994247, deltaT = 0.04700016975
Iteration 39, 122 moved objects, max delta = 0.04334532302, deltaT = 0.03199982643
Iteration 40, 102 moved objects, max delta = 0.03832944455, deltaT = 0.02700018883
Iteration 41, 98 moved objects, max delta = 0.04320310145, deltaT = 0.02599978447
Iteration 42, 91 moved objects, max delta = 0.04424607166, deltaT = 0.02400016785
Iteration 43, 84 moved objects, max delta = 0.03840465578, deltaT = 0.02300000191
Iteration 44, 78 moved objects, max delta = 0.04260325948, deltaT = 0.02099990845
Iteration 45, 82 moved objects, max delta = 0.04266457942, deltaT = 0.02200007439
Iteration 46, 72 moved objects, max delta = 0.03873675929, deltaT = 0.01900005341
Iteration 47, 76 moved objects, max delta = 0.03693514661, deltaT = 0.01999998093
Iteration 48, 81 moved objects, max delta = 0.03452706673, deltaT = 0.02199983597
Iteration 49, 50 moved objects, max delta = 0.02754233379, deltaT = 0.01400017738
Iteration 50, 34 moved objects, max delta = 0.02858475799, deltaT = 0.008999824524
Iteration 51, 42 moved objects, max delta = 0.02109279985, deltaT = 0.01200008392
Iteration 52, 22 moved objects, max delta = 0.009741797207, deltaT = 0.006000041962
Iteration 53, 32 moved objects, max delta = 0.01298984801, deltaT = 0.009000062943
Iteration 54, 26 moved objects, max delta = 0.01412104137, deltaT = 0.006999969482
Iteration 55, 23 moved objects, max delta = 0.01051110803, deltaT = 0.006999969482
Iteration 56, 17 moved objects, max delta = 0.008480820839, deltaT = 0.004999876022
Iteration 57, 23 moved objects, max delta = 0.01165472374, deltaT = 0.006000041962
Iteration 58, 21 moved objects, max delta = 0.007997976563, deltaT = 0.006000041962
Iteration 59, 18 moved objects, max delta = 0.01027404295, deltaT = 0.006000041962
Iteration 60, 14 moved objects, max delta = 0.007052596429, deltaT = 0.003999948502
Iteration 61, 11 moved objects, max delta = 0.01032900591, deltaT = 0.003999948502
Iteration 62, 0 moved object, max delta = 0, deltaT = 0
Total 62 iterations, 17713 moved objects, clustering performed in 4.542999983 s
Total time with loading: 5.559999943 s
