17000, 5, /data/simple/testSwap_7.matrix, object normalized
334.3369999
0, 13490, 0.9494967036, 39.9690001
1, 892, 0.7762898186, 2.541000128
2, 308, 0.1016186527, 0.7119998932
3, 235, 0.06235579609, 0.7160000801
4, 180, 0.03712807651, 0.4800000191
5, 196, 0.03654359754, 0.4240000248
6, 136, 0.03336385154, 0.2760000229
7, 112, 0.03716031424, 0.2459998131
8, 69, 0.02727734674, 0.1970000267
9, 56, 0.01873748749, 0.1429998875
10, 65, 0.01790153685, 0.1040000916
11, 58, 0.01329274322, 0.2139999866
12, 54, 0.01728451502, 0.1579999924
13, 41, 0.01904101643, 0.08899998665
14, 21, 0.01689085278, 0.04099988937
15, 16, 0.007788622977, 0.0529999733
16, 7, 0.005646845221, 0.02700018883
17, 3, 0.001243589616, 0.02399992943
18, 2, 0.0001214508884, 0.001999855042
19, 0, 0, 0.001000165939
20, 15941, 46.48900008
380.849
