11000, 5, /data/simple/testSwap_1.matrix, object normalized
5.559999943
0, 8698, 0.9268449418, 2.029999971
1, 1069, 0.6673956032, 0.2510001659
2, 862, 0.2334276736, 0.2019999027
3, 1086, 0.3942038786, 0.2550001144
4, 885, 0.4325266069, 0.2079999447
5, 452, 0.2527489353, 0.1059999466
6, 304, 0.09039246557, 0.0720000267
7, 200, 0.07239802239, 0.04699993134
8, 171, 0.06481109781, 0.04100012779
9, 161, 0.05367751801, 0.03900003433
10, 146, 0.04683996831, 0.03499984741
11, 116, 0.03545966742, 0.02800011635
12, 88, 0.03100944373, 0.02099990845
13, 71, 0.03754898279, 0.01699995995
14, 68, 0.0297830713, 0.01699995995
15, 87, 0.03005326817, 0.02100014687
16, 100, 0.03827661823, 0.02399992943
17, 77, 0.04250005507, 0.01900005341
18, 75, 0.04516602325, 0.01799988747
19, 72, 0.04107922667, 0.01800012589
20, 65, 0.02831162612, 0.01600003242
21, 32, 0.0207898738, 0.007999897003
22, 57, 0.01988937972, 0.01399993896
23, 41, 0.02755056025, 0.0110001564
24, 36, 0.01585089134, 0.008999824524
25, 34, 0.01619288002, 0.009000062943
26, 37, 0.0172789375, 0.009000062943
27, 25, 0.0182409661, 0.006999969482
28, 3, 0.002086534817, 0.0009999275208
29, 1, 0.0003745781528, 0.001000165939
30, 4, 0.0004063849217, 0.001999855042
31, 1, 0.002174968486, 0.001000165939
32, 0, 0, 0.0009999275208
33, 15124, 3.558000088
9.118000031
