K-averages clustering of 11000 objects into 5 classes, similarity matrix in '/data/simple/testSwap_1.matrix', metrics: object normalized
Loading data and computing initial values: 0.8379998207 s (all future times given in seconds)
Iteration 1, 8692 moved objects, max delta = 0.9736057319, deltaT = 1.942000151
Iteration 2, 890 moved objects, max delta = 0.6732135529, deltaT = 0.2029998302
Iteration 3, 337 moved objects, max delta = 0.1211059484, deltaT = 0.07600021362
Iteration 4, 378 moved objects, max delta = 0.1211337245, deltaT = 0.08599996567
Iteration 5, 423 moved objects, max delta = 0.1114976776, deltaT = 0.09500002861
Iteration 6, 467 moved objects, max delta = 0.1312545181, deltaT = 0.1050000191
Iteration 7, 563 moved objects, max delta = 0.1577075026, deltaT = 0.1279997826
Iteration 8, 622 moved objects, max delta = 0.1730088977, deltaT = 0.1460001469
Iteration 9, 667 moved objects, max delta = 0.2099875592, deltaT = 0.1559998989
Iteration 10, 583 moved objects, max delta = 0.1941071968, deltaT = 0.1370000839
Iteration 11, 455 moved objects, max delta = 0.1710545499, deltaT = 0.1069998741
Iteration 12, 279 moved objects, max delta = 0.08946444137, deltaT = 0.06599998474
Iteration 13, 235 moved objects, max delta = 0.06121686267, deltaT = 0.05599999428
Iteration 14, 202 moved objects, max delta = 0.06321008529, deltaT = 0.04800009727
Iteration 15, 117 moved objects, max delta = 0.05964621694, deltaT = 0.02800011635
Iteration 16, 96 moved objects, max delta = 0.0338431951, deltaT = 0.02300000191
Iteration 17, 58 moved objects, max delta = 0.02521725422, deltaT = 0.01399993896
Iteration 18, 62 moved objects, max delta = 0.0199977511, deltaT = 0.01600003242
Iteration 19, 70 moved objects, max delta = 0.01998046601, deltaT = 0.01699995995
Iteration 20, 65 moved objects, max delta = 0.02381053179, deltaT = 0.01600003242
Iteration 21, 36 moved objects, max delta = 0.01581481672, deltaT = 0.008999824524
Iteration 22, 44 moved objects, max delta = 0.01360755449, deltaT = 0.0110001564
Iteration 23, 27 moved objects, max delta = 0.01677757591, deltaT = 0.006999969482
Iteration 24, 25 moved objects, max delta = 0.01265040491, deltaT = 0.006999969482
Iteration 25, 10 moved objects, max delta = 0.005482521196, deltaT = 0.003000020981
Iteration 26, 8 moved objects, max delta = 0.003471817295, deltaT = 0.00200009346
Iteration 27, 2 moved objects, max delta = 0.000922684348, deltaT = 0.001999855042
Iteration 28, 0 moved object, max delta = 0, deltaT = 0
Total 28 iterations, 15413 moved objects, clustering performed in 3.506000042 s
Total time with loading: 4.343999863 s
