17000, 5, /data/simple/testSwap_7.matrix, object normalized
372.931
0, 13511, 0.9473331709, 58.01699996
1, 1471, 0.6922025302, 5.128999949
2, 1211, 0.180012703, 3.943000078
3, 1320, 0.2448662517, 8.739000082
4, 1232, 0.2515092907, 5.574999809
5, 878, 0.2364827154, 3.830000162
6, 662, 0.1701701989, 2.31799984
7, 605, 0.1781530022, 2.777000189
8, 502, 0.1579999927, 1.9599998
9, 387, 0.1417910082, 1.694000006
10, 307, 0.08079146251, 1.491000175
11, 233, 0.07240105942, 1.059000015
12, 178, 0.04937251527, 0.7239999771
13, 153, 0.04948723419, 0.5569999218
14, 126, 0.02693654197, 0.3919999599
15, 90, 0.02845924779, 0.5169999599
16, 70, 0.02142637774, 0.3370001316
17, 36, 0.007348482443, 0.1570000648
18, 35, 0.006777405495, 0.1159999371
19, 28, 0.006584288777, 0.1150000095
20, 19, 0.006065394588, 0.03900003433
21, 9, 0.002651956959, 0.04099988937
22, 2, 0.0003510494031, 0.009999990463
23, 0, 0, 0.0009999275208
24, 23065, 99.62399983
472.5779998
