K-averages clustering of 19000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_9.matrix'
Loading data and computing initial values: 2.186000109 s (all future times given in seconds)
Iteration 1, 14816 moved objects, max delta = 0.01996461976, deltaT = 3.135999918
Iteration 2, 2081 moved objects, max delta = 0.313337706, deltaT = 3.077000141
Iteration 3, 1199 moved objects, max delta = 0.1229492827, deltaT = 3.013000011
Iteration 4, 1051 moved objects, max delta = 0.09706994975, deltaT = 3.019999981
Iteration 5, 1339 moved objects, max delta = 0.13138106, deltaT = 2.99000001
Iteration 6, 938 moved objects, max delta = 0.3018827703, deltaT = 2.948999882
Iteration 7, 521 moved objects, max delta = 0.06505831758, deltaT = 2.950000048
Iteration 8, 392 moved objects, max delta = 0.04249418838, deltaT = 2.986999989
Iteration 9, 324 moved objects, max delta = 0.02841702221, deltaT = 3.02699995
Iteration 10, 299 moved objects, max delta = 0.02881007339, deltaT = 2.940999985
Iteration 11, 261 moved objects, max delta = 0.02741773869, deltaT = 3.006999969
Iteration 12, 210 moved objects, max delta = 0.02698579209, deltaT = 2.888000011
Iteration 13, 189 moved objects, max delta = 0.0257439333, deltaT = 2.88499999
Iteration 14, 173 moved objects, max delta = 0.02366748433, deltaT = 2.877000093
Iteration 15, 164 moved objects, max delta = 0.02255582602, deltaT = 2.878000021
Iteration 16, 167 moved objects, max delta = 0.0254524332, deltaT = 2.871999979
Iteration 17, 182 moved objects, max delta = 0.02408426358, deltaT = 2.880000114
Iteration 18, 181 moved objects, max delta = 0.02352713766, deltaT = 2.878999949
Iteration 19, 167 moved objects, max delta = 0.02189484623, deltaT = 2.963999987
Iteration 20, 171 moved objects, max delta = 0.02264299958, deltaT = 2.980999947
Iteration 21, 146 moved objects, max delta = 0.02151070952, deltaT = 2.888999939
Iteration 22, 138 moved objects, max delta = 0.01769388442, deltaT = 2.879000187
Iteration 23, 136 moved objects, max delta = 0.01428120547, deltaT = 2.878999949
Iteration 24, 117 moved objects, max delta = 0.0163561736, deltaT = 2.991999865
Iteration 25, 123 moved objects, max delta = 0.01394015521, deltaT = 2.88499999
Iteration 26, 113 moved objects, max delta = 0.01333890096, deltaT = 2.989000082
Iteration 27, 108 moved objects, max delta = 0.01339769254, deltaT = 2.880000114
Iteration 28, 111 moved objects, max delta = 0.01117150057, deltaT = 2.88499999
Iteration 29, 110 moved objects, max delta = 0.01194156244, deltaT = 2.881999969
Iteration 30, 110 moved objects, max delta = 0.01389551132, deltaT = 2.876999855
Iteration 31, 96 moved objects, max delta = 0.01181760259, deltaT = 2.875
Iteration 32, 90 moved objects, max delta = 0.009731704389, deltaT = 2.886000156
Iteration 33, 82 moved objects, max delta = 0.009030429287, deltaT = 2.986999989
Iteration 34, 79 moved objects, max delta = 0.006814026565, deltaT = 2.934000015
Iteration 35, 75 moved objects, max delta = 0.005759021202, deltaT = 2.888000011
Iteration 36, 77 moved objects, max delta = 0.006242447721, deltaT = 2.873999834
Iteration 37, 80 moved objects, max delta = 0.006568961296, deltaT = 2.874000072
Iteration 38, 77 moved objects, max delta = 0.006118550556, deltaT = 2.933000088
Iteration 39, 76 moved objects, max delta = 0.006220634181, deltaT = 2.94299984
Iteration 40, 66 moved objects, max delta = 0.006941809883, deltaT = 2.871000051
