K-averages clustering of 18000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_8.matrix'
Loading data and computing initial values: 1.97300005 s (all future times given in seconds)
Iteration 1, 13986 moved objects, max delta = 0.02572762023, deltaT = 2.561000109
Iteration 2, 2298 moved objects, max delta = 0.2612726298, deltaT = 2.570999861
Iteration 3, 1056 moved objects, max delta = 0.1094970795, deltaT = 2.508000135
Iteration 4, 694 moved objects, max delta = 0.06883804044, deltaT = 2.531999826
Iteration 5, 506 moved objects, max delta = 0.06069333674, deltaT = 2.501000166
Iteration 6, 399 moved objects, max delta = 0.05737132747, deltaT = 2.480999947
Iteration 7, 340 moved objects, max delta = 0.04347739331, deltaT = 2.469000101
Iteration 8, 288 moved objects, max delta = 0.03027622217, deltaT = 2.514999866
Iteration 9, 215 moved objects, max delta = 0.02658256059, deltaT = 2.576999903
Iteration 10, 168 moved objects, max delta = 0.01866034287, deltaT = 2.460000038
Iteration 11, 155 moved objects, max delta = 0.01517221027, deltaT = 2.463000059
Iteration 12, 144 moved objects, max delta = 0.01556127152, deltaT = 2.489000082
Iteration 13, 112 moved objects, max delta = 0.01455202976, deltaT = 2.460000038
Iteration 14, 90 moved objects, max delta = 0.01249067784, deltaT = 2.463999987
Iteration 15, 62 moved objects, max delta = 0.01014062728, deltaT = 2.461999893
Iteration 16, 68 moved objects, max delta = 0.009024334157, deltaT = 2.480999947
Iteration 17, 65 moved objects, max delta = 0.007213468104, deltaT = 2.561000109
Iteration 18, 63 moved objects, max delta = 0.008478180135, deltaT = 2.499000072
Iteration 19, 66 moved objects, max delta = 0.008067632238, deltaT = 2.465999842
Iteration 20, 70 moved objects, max delta = 0.0075014384, deltaT = 2.531000137
Iteration 21, 59 moved objects, max delta = 0.007732754285, deltaT = 2.454999924
Iteration 22, 52 moved objects, max delta = 0.006384030214, deltaT = 2.460999966
Iteration 23, 37 moved objects, max delta = 0.004495062037, deltaT = 2.457999945
Iteration 24, 49 moved objects, max delta = 0.003106993202, deltaT = 2.450999975
Iteration 25, 48 moved objects, max delta = 0.005388682255, deltaT = 2.459000111
Iteration 26, 40 moved objects, max delta = 0.005811933459, deltaT = 2.45600009
Iteration 27, 43 moved objects, max delta = 0.005853730673, deltaT = 2.457000017
Iteration 28, 37 moved objects, max delta = 0.004577807004, deltaT = 2.451999903
Iteration 29, 38 moved objects, max delta = 0.003457685078, deltaT = 2.45600009
Iteration 30, 35 moved objects, max delta = 0.003165414043, deltaT = 2.444999933
Iteration 31, 35 moved objects, max delta = 0.003878523041, deltaT = 2.457999945
Iteration 32, 33 moved objects, max delta = 0.003106129447, deltaT = 2.450000048
Iteration 33, 28 moved objects, max delta = 0.003182485356, deltaT = 2.440999985
Iteration 34, 25 moved objects, max delta = 0.003043486384, deltaT = 2.444999933
Iteration 35, 26 moved objects, max delta = 0.00325262169, deltaT = 2.44900012
Iteration 36, 21 moved objects, max delta = 0.004059837268, deltaT = 2.450999975
Iteration 37, 15 moved objects, max delta = 0.001433318302, deltaT = 2.454999924
Iteration 38, 13 moved objects, max delta = 0.001443018697, deltaT = 2.450999975
Iteration 39, 16 moved objects, max delta = 0.001067928361, deltaT = 2.452000141
Iteration 40, 20 moved objects, max delta = 0.002166335942, deltaT = 2.451999903
Iteration 41, 20 moved objects, max delta = 0.002941753099, deltaT = 2.539000034
Iteration 42, 20 moved objects, max delta = 0.002569854934, deltaT = 2.562999964
Iteration 43, 28 moved objects, max delta = 0.002947718066, deltaT = 2.453000069
Iteration 44, 27 moved objects, max delta = 0.005124560653, deltaT = 2.45299983
Iteration 45, 20 moved objects, max delta = 0.004837278808, deltaT = 2.454000235
Iteration 46, 25 moved objects, max delta = 0.001953908859, deltaT = 2.458999872
Iteration 47, 30 moved objects, max delta = 0.003135583266, deltaT = 2.446000099
Iteration 48, 29 moved objects, max delta = 0.002769607846, deltaT = 2.445999861
Iteration 49, 23 moved objects, max delta = 0.003215011482, deltaT = 2.450999975
Iteration 50, 16 moved objects, max delta = 0.003950192327, deltaT = 2.452000141
Iteration 51, 14 moved objects, max delta = 0.00270198733, deltaT = 2.448999882
Iteration 52, 18 moved objects, max delta = 0.003148437716, deltaT = 2.49000001
Iteration 53, 12 moved objects, max delta = 0.002762970995, deltaT = 2.450000048
Iteration 54, 16 moved objects, max delta = 0.002309326442, deltaT = 2.450000048
Iteration 55, 17 moved objects, max delta = 0.001794413912, deltaT = 2.447000027
Iteration 56, 17 moved objects, max delta = 0.002691566751, deltaT = 2.449999809
Iteration 57, 13 moved objects, max delta = 0.003743828815, deltaT = 2.448000193
Iteration 58, 15 moved objects, max delta = 0.001550419954, deltaT = 2.457000017
Iteration 59, 11 moved objects, max delta = 0.001290844866, deltaT = 2.448999882
Iteration 60, 9 moved objects, max delta = 0.001130018305, deltaT = 2.450999975
Iteration 61, 13 moved objects, max delta = 0.001017303824, deltaT = 2.453999996
Iteration 62, 19 moved objects, max delta = 0.002061817508, deltaT = 2.460999966
Iteration 63, 18 moved objects, max delta = 0.003549519266, deltaT = 2.50999999
Iteration 64, 14 moved objects, max delta = 0.001980115192, deltaT = 2.459000111
Iteration 65, 14 moved objects, max delta = 0.001018661168, deltaT = 2.446000099
Iteration 66, 14 moved objects, max delta = 0.002032082736, deltaT = 2.488999844
Iteration 67, 15 moved objects, max delta = 0.003061999411, deltaT = 2.453000069
Iteration 68, 19 moved objects, max delta = 0.0030162208, deltaT = 2.453999996
Iteration 69, 24 moved objects, max delta = 0.004698060212, deltaT = 2.453000069
Iteration 70, 23 moved objects, max delta = 0.004501800401, deltaT = 2.445999861
Iteration 71, 25 moved objects, max delta = 0.004673265132, deltaT = 2.44900012
Iteration 72, 28 moved objects, max delta = 0.004877649902, deltaT = 2.450999975
Iteration 73, 27 moved objects, max delta = 0.003618055684, deltaT = 2.450000048
Iteration 74, 31 moved objects, max delta = 0.003470248353, deltaT = 2.505999804
Iteration 75, 26 moved objects, max delta = 0.004433429435, deltaT = 2.455000162
Iteration 76, 17 moved objects, max delta = 0.002266551712, deltaT = 2.447999954
Iteration 77, 11 moved objects, max delta = 0.001225066898, deltaT = 2.460000038
Iteration 78, 16 moved objects, max delta = 0.001243859241, deltaT = 2.45299983
Iteration 79, 19 moved objects, max delta = 0.002261738205, deltaT = 2.48300004
Iteration 80, 22 moved objects, max delta = 0.002375591097, deltaT = 2.447999954
Iteration 81, 31 moved objects, max delta = 0.003263250701, deltaT = 2.44900012
Iteration 82, 17 moved objects, max delta = 0.005354415789, deltaT = 2.453000069
Iteration 83, 20 moved objects, max delta = 0.00413469937, deltaT = 2.450000048
Iteration 84, 25 moved objects, max delta = 0.004411414367, deltaT = 2.448999882
Iteration 85, 30 moved objects, max delta = 0.005410667813, deltaT = 2.447000027
Iteration 86, 31 moved objects, max delta = 0.004873558022, deltaT = 2.450000048
Iteration 87, 26 moved objects, max delta = 0.00328685087, deltaT = 2.451999903
Iteration 88, 25 moved objects, max delta = 0.002501938629, deltaT = 2.453999996
Iteration 89, 18 moved objects, max delta = 0.001863755116, deltaT = 2.452000141
Iteration 90, 11 moved objects, max delta = 0.0008862558469, deltaT = 2.448999882
Iteration 91, 13 moved objects, max delta = 0.001040409658, deltaT = 2.450000048
Iteration 92, 17 moved objects, max delta = 0.00176860341, deltaT = 2.450999975
Iteration 93, 17 moved objects, max delta = 0.002781069556, deltaT = 2.447999954
Iteration 94, 17 moved objects, max delta = 0.001494847383, deltaT = 2.453000069
Iteration 95, 17 moved objects, max delta = 0.002099711221, deltaT = 2.444999933
Iteration 96, 19 moved objects, max delta = 0.002318575178, deltaT = 2.457000017
Iteration 97, 21 moved objects, max delta = 0.003264065905, deltaT = 2.447000027
Iteration 98, 17 moved objects, max delta = 0.002784105192, deltaT = 2.447999954
Iteration 99, 24 moved objects, max delta = 0.002866853348, deltaT = 2.467000008
Iteration 100, 22 moved objects, max delta = 0.002642009583, deltaT = 2.447999954
Iteration 101, 20 moved objects, max delta = 0.002901320376, deltaT = 2.445999861
Iteration 102, 31 moved objects, max delta = 0.003260991912, deltaT = 2.44900012
Iteration 103, 48 moved objects, max delta = 0.006915373064, deltaT = 2.444999933
Iteration 104, 56 moved objects, max delta = 0.008816836311, deltaT = 2.446000099
Iteration 105, 63 moved objects, max delta = 0.008070196536, deltaT = 2.457999945
Iteration 106, 64 moved objects, max delta = 0.009634575658, deltaT = 2.495000124
