K-averages clustering of 17000 objects into 5 classes, similarity matrix in '/data/simple/testSwap_7.matrix', metrics: object normalized
Loading data and computing initial values: 372.8240001 s (all future times given in seconds)
Iteration 1, 13520 moved objects, max delta = 0.9767375298, deltaT = 37.96799994
Iteration 2, 934 moved objects, max delta = 0.9893595445, deltaT = 2.561000109
Iteration 3, 392 moved objects, max delta = 0.1244725318, deltaT = 1.076999903
Iteration 4, 219 moved objects, max delta = 0.07291450643, deltaT = 0.4560000896
Iteration 5, 184 moved objects, max delta = 0.05077236472, deltaT = 0.4930000305
Iteration 6, 150 moved objects, max delta = 0.04766429532, deltaT = 0.3949999809
Iteration 7, 144 moved objects, max delta = 0.04687565924, deltaT = 0.3199999332
Iteration 8, 134 moved objects, max delta = 0.04790574007, deltaT = 0.2490000725
Iteration 9, 106 moved objects, max delta = 0.04581971808, deltaT = 0.2249999046
Iteration 10, 53 moved objects, max delta = 0.03412580821, deltaT = 0.1400001049
Iteration 11, 46 moved objects, max delta = 0.009855101094, deltaT = 0.1019999981
Iteration 12, 33 moved objects, max delta = 0.007157646143, deltaT = 0.09699988365
Iteration 13, 32 moved objects, max delta = 0.00933217615, deltaT = 0.04100012779
Iteration 14, 31 moved objects, max delta = 0.007341809773, deltaT = 0.07899999619
Iteration 15, 31 moved objects, max delta = 0.008212334947, deltaT = 0.06999993324
Iteration 16, 36 moved objects, max delta = 0.01286819325, deltaT = 0.0759999752
Iteration 17, 37 moved objects, max delta = 0.01112580273, deltaT = 0.09299993515
Iteration 18, 30 moved objects, max delta = 0.01133520244, deltaT = 0.08000016212
Iteration 19, 24 moved objects, max delta = 0.01090325238, deltaT = 0.0649998188
Iteration 20, 26 moved objects, max delta = 0.008317484, deltaT = 0.08899998665
Iteration 21, 13 moved objects, max delta = 0.005600493453, deltaT = 0.02500009537
Iteration 22, 6 moved objects, max delta = 0.0010825642, deltaT = 0.003000020981
Iteration 23, 7 moved objects, max delta = 0.003684738364, deltaT = 0.02900004387
Iteration 24, 5 moved objects, max delta = 0.001966955437, deltaT = 0.01999998093
Iteration 25, 5 moved objects, max delta = 0.001554720861, deltaT = 0.01999998093
Iteration 26, 3 moved objects, max delta = 0.0007858564888, deltaT = 0.01499986649
Iteration 27, 0 moved object, max delta = 0, deltaT = 0.00200009346
Total 27 iterations, 16201 moved objects, clustering performed in 44.84399986 s
Total time with loading: 417.668 s
