17000, 5, /data/simple/testSwap_7.matrix, object normalized
2.000999928
0, 13480, 0.8935090057, 4.646000147
1, 1403, 0.8582744358, 0.4849998951
2, 382, 0.173886957, 0.1330001354
3, 230, 0.07209407876, 0.08099985123
4, 127, 0.04499933791, 0.04500007629
5, 90, 0.02452347664, 0.03299999237
6, 56, 0.01569238619, 0.01999998093
7, 29, 0.01213134449, 0.01099991798
8, 36, 0.01739702728, 0.01400017738
9, 37, 0.01947304161, 0.01399993896
10, 24, 0.01225859735, 0.009000062943
11, 18, 0.007544468151, 0.007999897003
12, 15, 0.005618293699, 0.006000041962
13, 5, 0.00132331612, 0.003000020981
14, 1, 0.0003382556002, 0.0009999275208
15, 2, 0.0001715597473, 0.00200009346
16, 0, 0, 0.0009999275208
17, 15935, 5.512000084
7.513000011
