14000, 5, /data/simple/testSwap_4.matrix, object normalized
10.43400002
0, 11059, 0.9348935659, 3.297999859
1, 888, 0.8223006756, 0.2569999695
2, 507, 0.1801266068, 0.1460001469
3, 445, 0.09043138714, 0.128000021
4, 526, 0.1265141986, 0.1509997845
5, 577, 0.1457441518, 0.1660001278
6, 611, 0.1583174505, 0.1759998798
7, 586, 0.1553933975, 0.1680002213
8, 455, 0.1185563693, 0.1309998035
9, 340, 0.0884499978, 0.09800004959
10, 254, 0.06494970385, 0.07299995422
11, 206, 0.04723313386, 0.0600001812
12, 212, 0.0483844429, 0.0609998703
13, 210, 0.04989019555, 0.06100010872
14, 181, 0.04920841663, 0.0529999733
15, 149, 0.04445396463, 0.04299998283
16, 106, 0.0266639111, 0.03200006485
17, 64, 0.02416189605, 0.01999998093
18, 59, 0.01063812861, 0.01699995995
19, 55, 0.01266299426, 0.01699995995
20, 37, 0.01009095903, 0.01200008392
21, 31, 0.006566289328, 0.009999990463
22, 19, 0.005018478639, 0.005999803543
23, 17, 0.004621935307, 0.006000041962
24, 13, 0.003501195544, 0.00400018692
25, 20, 0.005052808747, 0.006999969482
26, 13, 0.004506145937, 0.004999876022
27, 7, 0.002036478647, 0.003000020981
28, 3, 0.0007290638437, 0.00200009346
29, 0, 0, 0.0009999275208
30, 17650, 5.211999893
15.64599991
