15000, 5, /data/simple/testSwap_5.matrix, object normalized
148.9060001
0, 11909, 1.036545615, 11.49800014
1, 1392, 0.6149501145, 0.890999794
2, 542, 0.2212916896, 0.2670001984
3, 343, 0.1266291977, 0.4779999256
4, 220, 0.06147989987, 0.2890000343
5, 153, 0.0495803095, 0.07099986076
6, 133, 0.03654085388, 0.07400012016
7, 109, 0.03163396591, 0.0609998703
8, 103, 0.02601449299, 0.04299998283
9, 118, 0.03026033294, 0.03800010681
10, 93, 0.03461147878, 0.04600000381
11, 113, 0.0344846514, 0.04299998283
12, 125, 0.03376937737, 0.0490000248
13, 130, 0.03439552043, 0.04299998283
14, 127, 0.03988235125, 0.04200005531
15, 133, 0.0379408635, 0.06299996376
16, 156, 0.04167585059, 0.06200003624
17, 193, 0.04922775693, 0.0720000267
18, 156, 0.04062249939, 0.09999990463
19, 155, 0.03584469483, 0.1089999676
20, 166, 0.03553339411, 0.05999994278
21, 165, 0.04368940258, 0.06100010872
22, 156, 0.04378198207, 0.05599999428
23, 182, 0.06637190169, 0.08699989319
24, 244, 0.1148813779, 0.1300001144
25, 317, 0.1693654899, 0.1459999084
26, 427, 0.1778536391, 0.2130000591
27, 412, 0.1644372355, 0.2209999561
28, 405, 0.1605115291, 0.1860001087
29, 346, 0.1530456483, 0.1679999828
30, 270, 0.1029976293, 0.1399998665
31, 235, 0.09064339683, 0.1290001869
32, 190, 0.08310283319, 0.08500003815
33, 185, 0.05628884011, 0.09999990463
34, 156, 0.04687939915, 0.08100008965
35, 100, 0.03861825826, 0.04699993134
36, 71, 0.02442315727, 0.03099989891
37, 73, 0.02468656491, 0.0490000248
38, 49, 0.02035053637, 0.04600000381
39, 35, 0.01180678816, 0.02300000191
40, 36, 0.01016742904, 0.02100014687
41, 27, 0.007398289725, 0.02399992943
42, 17, 0.004542170174, 0.006000041962
43, 5, 0.004647936365, 0.003000020981
44, 1, 0.001523157593, 0.009999990463
45, 1, 0.0002435534241, 0.0009999275208
46, 0, 0, 0.0009999275208
47, 20674, 16.46399999
165.431
