K-averages clustering of 18000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_8.matrix'
Loading data and computing initial values: 1.963000059 s (all future times given in seconds)
Iteration 1, 14007 moved objects, max delta = 0.01854370781, deltaT = 2.592999935
Iteration 2, 3019 moved objects, max delta = 0.4847821195, deltaT = 2.518000126
Iteration 3, 905 moved objects, max delta = 0.1221873267, deltaT = 2.552999973
Iteration 4, 662 moved objects, max delta = 0.08199997402, deltaT = 2.579999924
Iteration 5, 501 moved objects, max delta = 0.06697016786, deltaT = 2.499000072
Iteration 6, 358 moved objects, max delta = 0.05259822937, deltaT = 2.460000038
Iteration 7, 271 moved objects, max delta = 0.03637796839, deltaT = 2.455999851
Iteration 8, 198 moved objects, max delta = 0.029801589, deltaT = 2.453000069
Iteration 9, 152 moved objects, max delta = 0.02489814929, deltaT = 2.453999996
Iteration 10, 119 moved objects, max delta = 0.01299291673, deltaT = 2.450000048
Iteration 11, 116 moved objects, max delta = 0.01250948862, deltaT = 2.516000032
Iteration 12, 102 moved objects, max delta = 0.01365927966, deltaT = 2.47300005
Iteration 13, 93 moved objects, max delta = 0.01209732752, deltaT = 2.497999907
Iteration 14, 75 moved objects, max delta = 0.01054576477, deltaT = 2.451999903
Iteration 15, 55 moved objects, max delta = 0.007839685582, deltaT = 2.455000162
Iteration 16, 43 moved objects, max delta = 0.0102454729, deltaT = 2.52699995
Iteration 17, 38 moved objects, max delta = 0.007003588459, deltaT = 2.470000029
Iteration 18, 34 moved objects, max delta = 0.004280267769, deltaT = 2.496000051
Iteration 19, 32 moved objects, max delta = 0.004154181247, deltaT = 2.506999969
Iteration 20, 26 moved objects, max delta = 0.003540070962, deltaT = 2.453000069
Iteration 21, 30 moved objects, max delta = 0.00276330647, deltaT = 2.461999893
Iteration 22, 27 moved objects, max delta = 0.002839152063, deltaT = 2.447999954
Iteration 23, 35 moved objects, max delta = 0.003190999385, deltaT = 2.448000193
Iteration 24, 36 moved objects, max delta = 0.004196978485, deltaT = 2.458999872
Iteration 25, 37 moved objects, max delta = 0.005647376763, deltaT = 2.453999996
Iteration 26, 45 moved objects, max delta = 0.005159940631, deltaT = 2.455000162
Iteration 27, 46 moved objects, max delta = 0.004020543817, deltaT = 2.445999861
Iteration 28, 46 moved objects, max delta = 0.004976218631, deltaT = 2.462000132
Iteration 29, 39 moved objects, max delta = 0.003791216205, deltaT = 2.528999805
Iteration 30, 35 moved objects, max delta = 0.00329361823, deltaT = 2.450999975
Iteration 31, 37 moved objects, max delta = 0.003317196399, deltaT = 2.464000225
Iteration 32, 31 moved objects, max delta = 0.004091585447, deltaT = 2.565999985
Iteration 33, 29 moved objects, max delta = 0.002723313966, deltaT = 2.49000001
Iteration 34, 19 moved objects, max delta = 0.003675531853, deltaT = 2.4599998
Iteration 35, 18 moved objects, max delta = 0.0022950368, deltaT = 2.450999975
Iteration 36, 19 moved objects, max delta = 0.002742703195, deltaT = 2.477000237
Iteration 37, 18 moved objects, max delta = 0.002287449292, deltaT = 2.551999807
Iteration 38, 24 moved objects, max delta = 0.002736724672, deltaT = 2.457000017
Iteration 39, 30 moved objects, max delta = 0.002677254797, deltaT = 2.488000154
Iteration 40, 32 moved objects, max delta = 0.004018245314, deltaT = 2.450999975
Iteration 41, 38 moved objects, max delta = 0.004421586574, deltaT = 2.455999851
Iteration 42, 36 moved objects, max delta = 0.005326768979, deltaT = 2.447000027
Iteration 43, 38 moved objects, max delta = 0.004286779127, deltaT = 2.45600009
Iteration 44, 31 moved objects, max delta = 0.004637023455, deltaT = 2.454999924
Iteration 45, 30 moved objects, max delta = 0.00293650376, deltaT = 2.453000069
Iteration 46, 34 moved objects, max delta = 0.003423117899, deltaT = 2.453999996
Iteration 47, 34 moved objects, max delta = 0.003322511213, deltaT = 2.451999903
Iteration 48, 25 moved objects, max delta = 0.003539142, deltaT = 2.446000099
Iteration 49, 18 moved objects, max delta = 0.004296185167, deltaT = 2.503999949
Iteration 50, 23 moved objects, max delta = 0.003051897865, deltaT = 2.483999968
Iteration 51, 24 moved objects, max delta = 0.004981871165, deltaT = 2.450000048
Iteration 52, 23 moved objects, max delta = 0.004604242031, deltaT = 2.473999977
Iteration 53, 22 moved objects, max delta = 0.002774984756, deltaT = 2.453999996
Iteration 54, 24 moved objects, max delta = 0.005039949085, deltaT = 2.457000017
Iteration 55, 25 moved objects, max delta = 0.005606851916, deltaT = 2.536000013
Iteration 56, 30 moved objects, max delta = 0.002395685388, deltaT = 2.459000111
Iteration 57, 30 moved objects, max delta = 0.003371662005, deltaT = 2.453999996
Iteration 58, 15 moved objects, max delta = 0.003173881145, deltaT = 2.546000004
Iteration 59, 14 moved objects, max delta = 0.002249912458, deltaT = 2.563999891
Iteration 60, 13 moved objects, max delta = 0.00227254399, deltaT = 2.492000103
Iteration 61, 14 moved objects, max delta = 0.002364410779, deltaT = 2.45299983
Iteration 62, 10 moved objects, max delta = 0.001164707891, deltaT = 2.453000069
Iteration 63, 14 moved objects, max delta = 0.001693881244, deltaT = 2.448999882
Iteration 64, 15 moved objects, max delta = 0.002112215887, deltaT = 2.444000006
Iteration 65, 14 moved objects, max delta = 0.002238061536, deltaT = 2.448000193
Iteration 66, 15 moved objects, max delta = 0.00137536836, deltaT = 2.449999809
Iteration 67, 19 moved objects, max delta = 0.001849229986, deltaT = 2.453999996
Iteration 68, 21 moved objects, max delta = 0.00257400394, deltaT = 2.44900012
Iteration 69, 16 moved objects, max delta = 0.003139789031, deltaT = 2.446000099
Iteration 70, 19 moved objects, max delta = 0.002313793591, deltaT = 2.457999945
Iteration 71, 20 moved objects, max delta = 0.002712757647, deltaT = 2.45299983
Iteration 72, 23 moved objects, max delta = 0.002868579534, deltaT = 2.455000162
Iteration 73, 17 moved objects, max delta = 0.002363057731, deltaT = 2.453000069
Iteration 74, 19 moved objects, max delta = 0.001887846627, deltaT = 2.45299983
Iteration 75, 35 moved objects, max delta = 0.002958438844, deltaT = 2.447000027
Iteration 76, 48 moved objects, max delta = 0.007381608803, deltaT = 2.441999912
Iteration 77, 56 moved objects, max delta = 0.00910041457, deltaT = 2.446000099
Iteration 78, 62 moved objects, max delta = 0.007600909445, deltaT = 2.489000082
Iteration 79, 60 moved objects, max delta = 0.01009610311, deltaT = 2.448999882
Iteration 80, 70 moved objects, max delta = 0.007660791316, deltaT = 2.450000048
Iteration 81, 60 moved objects, max delta = 0.01414302526, deltaT = 2.44900012
Iteration 82, 57 moved objects, max delta = 0.006921719491, deltaT = 2.453999996
Iteration 83, 65 moved objects, max delta = 0.007738964615, deltaT = 2.539999962
Iteration 84, 76 moved objects, max delta = 0.008791899889, deltaT = 2.480000019
Iteration 85, 79 moved objects, max delta = 0.01179619067, deltaT = 2.467999935
Iteration 86, 87 moved objects, max delta = 0.01319099445, deltaT = 2.453999996
Iteration 87, 87 moved objects, max delta = 0.009683729236, deltaT = 2.506000042
Iteration 88, 75 moved objects, max delta = 0.008409712923, deltaT = 2.451999903
Iteration 89, 68 moved objects, max delta = 0.006831768847, deltaT = 2.489000082
Iteration 90, 68 moved objects, max delta = 0.006178825112, deltaT = 2.480000019
Iteration 91, 62 moved objects, max delta = 0.007134484169, deltaT = 2.450000048
Iteration 92, 82 moved objects, max delta = 0.008112556658, deltaT = 2.455999851
Iteration 93, 74 moved objects, max delta = 0.01127921659, deltaT = 2.444999933
Iteration 94, 78 moved objects, max delta = 0.01212251379, deltaT = 2.450000048
Iteration 95, 84 moved objects, max delta = 0.01440988079, deltaT = 2.446000099
Iteration 96, 90 moved objects, max delta = 0.01190194021, deltaT = 2.447000027
Iteration 97, 99 moved objects, max delta = 0.01129998136, deltaT = 2.447000027
Iteration 98, 115 moved objects, max delta = 0.01396759413, deltaT = 2.45299983
Iteration 99, 118 moved objects, max delta = 0.01960634593, deltaT = 2.473999977
Iteration 100, 109 moved objects, max delta = 0.01812006711, deltaT = 2.44900012
Iteration 101, 131 moved objects, max delta = 0.01323021268, deltaT = 2.546999931
Iteration 102, 130 moved objects, max delta = 0.01881161808, deltaT = 2.55700016
Iteration 103, 135 moved objects, max delta = 0.01332753761, deltaT = 2.556999922
Iteration 104, 153 moved objects, max delta = 0.01482398967, deltaT = 2.529999971
Iteration 105, 138 moved objects, max delta = 0.01941529344, deltaT = 2.443000078
Iteration 106, 150 moved objects, max delta = 0.01940872248, deltaT = 2.444000006
Iteration 107, 150 moved objects, max delta = 0.0186675277, deltaT = 2.441999912
Iteration 108, 146 moved objects, max delta = 0.02225011312, deltaT = 2.45600009
Iteration 109, 143 moved objects, max delta = 0.01768690554, deltaT = 2.444000006
Iteration 110, 145 moved objects, max delta = 0.01653602083, deltaT = 2.449999809
