K-averages clustering of 19000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_9.matrix'
Loading data and computing initial values: 2.182999849 s (all future times given in seconds)
Iteration 1, 14759 moved objects, max delta = 0.01545994167, deltaT = 2.838000059
Iteration 2, 2736 moved objects, max delta = 0.3852581313, deltaT = 2.785000086
Iteration 3, 1759 moved objects, max delta = 0.1623691158, deltaT = 2.744999886
Iteration 4, 1594 moved objects, max delta = 0.1770555675, deltaT = 2.730999947
Iteration 5, 1181 moved objects, max delta = 0.1528744243, deltaT = 2.738000154
Iteration 6, 816 moved objects, max delta = 0.09636633875, deltaT = 2.730999947
Iteration 7, 540 moved objects, max delta = 0.0665028221, deltaT = 2.726000071
Iteration 8, 346 moved objects, max delta = 0.04014514144, deltaT = 2.720999956
Iteration 9, 222 moved objects, max delta = 0.0331587792, deltaT = 2.723999977
Iteration 10, 168 moved objects, max delta = 0.02273756898, deltaT = 2.717000008
Iteration 11, 135 moved objects, max delta = 0.0154580148, deltaT = 2.718999863
Iteration 12, 103 moved objects, max delta = 0.01540188464, deltaT = 2.719000101
Iteration 13, 85 moved objects, max delta = 0.01448509377, deltaT = 2.714999914
Iteration 14, 67 moved objects, max delta = 0.009416699083, deltaT = 2.726000071
Iteration 15, 69 moved objects, max delta = 0.007666584518, deltaT = 2.71600008
Iteration 16, 68 moved objects, max delta = 0.006995621172, deltaT = 2.718999863
Iteration 17, 60 moved objects, max delta = 0.01012794132, deltaT = 2.713000059
Iteration 18, 56 moved objects, max delta = 0.007822459589, deltaT = 2.717999935
Iteration 19, 62 moved objects, max delta = 0.007112018586, deltaT = 2.719000101
Iteration 20, 68 moved objects, max delta = 0.007169629763, deltaT = 2.772000074
Iteration 21, 87 moved objects, max delta = 0.01198291804, deltaT = 2.788999796
Iteration 22, 100 moved objects, max delta = 0.01771862884, deltaT = 2.72300005
Iteration 23, 134 moved objects, max delta = 0.0169558749, deltaT = 2.763000011
Iteration 24, 143 moved objects, max delta = 0.01540865598, deltaT = 2.720000029
Iteration 25, 154 moved objects, max delta = 0.01822276983, deltaT = 2.721999884
Iteration 26, 179 moved objects, max delta = 0.02282254013, deltaT = 2.713000059
Iteration 27, 194 moved objects, max delta = 0.03147922379, deltaT = 2.720000029
Iteration 28, 211 moved objects, max delta = 0.03301936363, deltaT = 2.773000002
Iteration 29, 185 moved objects, max delta = 0.02611560089, deltaT = 2.717999935
Iteration 30, 158 moved objects, max delta = 0.02332112293, deltaT = 2.72300005
Iteration 31, 160 moved objects, max delta = 0.01758197886, deltaT = 2.717000008
Iteration 32, 135 moved objects, max delta = 0.01984568341, deltaT = 2.720000029
Iteration 33, 118 moved objects, max delta = 0.02065693932, deltaT = 2.717999935
Iteration 34, 98 moved objects, max delta = 0.01865521666, deltaT = 2.720000029
Iteration 35, 70 moved objects, max delta = 0.01181499665, deltaT = 2.723999977
Iteration 36, 52 moved objects, max delta = 0.008245831068, deltaT = 2.753999949
Iteration 37, 44 moved objects, max delta = 0.004932564133, deltaT = 2.712000132
Iteration 38, 48 moved objects, max delta = 0.00355504722, deltaT = 2.713999987
Iteration 39, 33 moved objects, max delta = 0.00307654937, deltaT = 2.723999977
Iteration 40, 23 moved objects, max delta = 0.003528665901, deltaT = 2.713000059
Iteration 41, 18 moved objects, max delta = 0.002731606469, deltaT = 2.710999966
Iteration 42, 11 moved objects, max delta = 0.002160200646, deltaT = 2.720000029
Iteration 43, 10 moved objects, max delta = 0.001680786604, deltaT = 2.766000032
Iteration 44, 13 moved objects, max delta = 0.001705916389, deltaT = 2.760999918
Iteration 45, 15 moved objects, max delta = 0.001452157481, deltaT = 2.720000029
Iteration 46, 14 moved objects, max delta = 0.002048343344, deltaT = 2.72300005
Iteration 47, 10 moved objects, max delta = 0.002048770595, deltaT = 2.751999855
Iteration 48, 6 moved objects, max delta = 0.001094289099, deltaT = 2.788000107
Iteration 49, 7 moved objects, max delta = 0.000672231249, deltaT = 2.730000019
Iteration 50, 11 moved objects, max delta = 0.0008323833635, deltaT = 2.720000029
Iteration 51, 10 moved objects, max delta = 0.002068340053, deltaT = 2.802000046
Iteration 52, 10 moved objects, max delta = 0.001277440941, deltaT = 2.77699995
Iteration 53, 3 moved objects, max delta = 0.0003338347578, deltaT = 2.723999977
Iteration 54, 1 moved object, max delta = 3.241616405e-06, deltaT = 2.717000008
Iteration 55, 0 moved object, max delta = 0, deltaT = 2.770999908
Total 55 iterations, 27359 moved objects, clustering performed in 150.454 s
Total time with loading: 152.6369998 s
