15000, 5, /data/simple/testSwap_5.matrix, object normalized
1.589999914
0, 11865, 0.9108753979, 3.611000061
1, 1713, 0.7709530764, 0.5220000744
2, 593, 0.2166443925, 0.1840000153
3, 306, 0.1213944277, 0.09399986267
4, 165, 0.05799136459, 0.05100011826
5, 125, 0.04736243569, 0.03899979591
6, 100, 0.04716292471, 0.03200006485
7, 83, 0.03398887282, 0.02600002289
8, 68, 0.03042291786, 0.02200007439
9, 82, 0.02642488198, 0.02600002289
10, 75, 0.02525164741, 0.02399992943
11, 72, 0.0207090989, 0.02300000191
12, 64, 0.01471289254, 0.01999998093
13, 49, 0.01128638844, 0.01699995995
14, 17, 0.007490118641, 0.006000041962
15, 6, 0.002439236626, 0.003000020981
16, 2, 0.0004873918903, 0.00200009346
17, 0, 0, 0.0009999275208
18, 15385, 4.703000069
6.292999983
