11000, 5, /data/simple/testSwap_1.matrix, object normalized
9.157999992
0, 8711, 1.053996779, 1.934000015
1, 1208, 0.7376659312, 0.2799999714
2, 377, 0.1859035228, 0.08899998665
3, 287, 0.1163597371, 0.06799983978
4, 258, 0.09189281974, 0.06100010872
5, 218, 0.07586982895, 0.05200004578
6, 117, 0.05376689911, 0.02799987793
7, 90, 0.02894540801, 0.02200007439
8, 73, 0.03324913003, 0.01699995995
9, 72, 0.02864058005, 0.01800012589
10, 75, 0.01851663223, 0.01799988747
11, 70, 0.02433034244, 0.01699995995
12, 47, 0.02337286396, 0.01200008392
13, 28, 0.01723008855, 0.007999897003
14, 8, 0.007457995725, 0.00200009346
15, 9, 0.003790766226, 0.003000020981
16, 2, 0.002645752619, 0.0009999275208
17, 0, 0, 0.0009999275208
18, 11650, 2.630999804
11.7889998
