K-averages clustering of 11000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_1.matrix'
Loading data and computing initial values: 0.7300000191 s (all future times given in seconds)
Iteration 1, 8474 moved objects, max delta = 0.02138057165, deltaT = 0.9179999828
Iteration 2, 1645 moved objects, max delta = 0.4120080224, deltaT = 0.9280002117
Iteration 3, 822 moved objects, max delta = 0.1555669139, deltaT = 0.9179999828
Iteration 4, 600 moved objects, max delta = 0.1622140866, deltaT = 0.9169998169
Iteration 5, 449 moved objects, max delta = 0.07408129028, deltaT = 0.9120001793
Iteration 6, 419 moved objects, max delta = 0.06925563192, deltaT = 0.9119999409
Iteration 7, 383 moved objects, max delta = 0.07163558581, deltaT = 0.9100000858
Iteration 8, 355 moved objects, max delta = 0.0640224029, deltaT = 0.9129998684
Iteration 9, 315 moved objects, max delta = 0.05738196063, deltaT = 0.9419999123
Iteration 10, 281 moved objects, max delta = 0.04594048769, deltaT = 0.9520001411
Iteration 11, 227 moved objects, max delta = 0.04123323352, deltaT = 0.9519999027
Iteration 12, 186 moved objects, max delta = 0.02995824315, deltaT = 0.9160001278
Iteration 13, 144 moved objects, max delta = 0.02849754957, deltaT = 0.9089999199
Iteration 14, 109 moved objects, max delta = 0.02308221412, deltaT = 0.9279999733
Iteration 15, 99 moved objects, max delta = 0.01912223818, deltaT = 0.9520001411
Iteration 16, 84 moved objects, max delta = 0.01415097937, deltaT = 0.9429998398
Iteration 17, 65 moved objects, max delta = 0.01142964054, deltaT = 0.9090001583
Iteration 18, 40 moved objects, max delta = 0.01224315562, deltaT = 0.9509999752
Iteration 19, 31 moved objects, max delta = 0.005989350877, deltaT = 0.9519999027
Iteration 20, 28 moved objects, max delta = 0.004546591363, deltaT = 0.9370000362
Iteration 21, 30 moved objects, max delta = 0.004374481314, deltaT = 0.9240000248
Iteration 22, 32 moved objects, max delta = 0.004717459043, deltaT = 0.9270000458
Iteration 23, 21 moved objects, max delta = 0.003757245945, deltaT = 0.9389998913
Iteration 24, 23 moved objects, max delta = 0.002472618245, deltaT = 0.9249999523
Iteration 25, 13 moved objects, max delta = 0.00323521717, deltaT = 0.9290001392
Iteration 26, 19 moved objects, max delta = 0.003027255275, deltaT = 0.9370000362
Iteration 27, 14 moved objects, max delta = 0.004038441416, deltaT = 0.9079999924
Iteration 28, 9 moved objects, max delta = 0.003750433982, deltaT = 0.9119999409
Iteration 29, 10 moved objects, max delta = 0.002420452372, deltaT = 0.9059998989
Iteration 30, 8 moved objects, max delta = 0.00189688859, deltaT = 0.9460000992
Iteration 31, 9 moved objects, max delta = 0.001484242373, deltaT = 0.9509999752
Iteration 32, 9 moved objects, max delta = 0.001711514483, deltaT = 0.9319999218
Iteration 33, 10 moved objects, max delta = 0.001566433623, deltaT = 0.9090001583
Iteration 34, 13 moved objects, max delta = 0.001841115924, deltaT = 0.9110000134
Iteration 35, 7 moved objects, max delta = 0.001930688922, deltaT = 0.9079999924
Iteration 36, 3 moved objects, max delta = 0.0008162727086, deltaT = 0.9069998264
Iteration 37, 4 moved objects, max delta = 0.0007440329252, deltaT = 0.9070000648
Iteration 38, 5 moved objects, max delta = 0.001337774638, deltaT = 0.9300000668
Iteration 39, 7 moved objects, max delta = 0.001311172525, deltaT = 0.9400000572
Iteration 40, 14 moved objects, max delta = 0.002466239366, deltaT = 0.9059998989
Iteration 41, 8 moved objects, max delta = 0.003329228198, deltaT = 0.9079999924
Iteration 42, 8 moved objects, max delta = 0.001732806194, deltaT = 0.9130001068
Iteration 43, 8 moved objects, max delta = 0.00230831252, deltaT = 0.9129998684
Iteration 44, 12 moved objects, max delta = 0.002652091942, deltaT = 0.9419999123
Iteration 45, 4 moved objects, max delta = 0.002548074666, deltaT = 0.9110000134
Iteration 46, 9 moved objects, max delta = 0.001440603632, deltaT = 0.9120001793
Iteration 47, 13 moved objects, max delta = 0.002823540199, deltaT = 0.9129998684
Iteration 48, 11 moved objects, max delta = 0.002832882321, deltaT = 0.9409999847
Iteration 49, 13 moved objects, max delta = 0.003247088633, deltaT = 0.9509999752
Iteration 50, 17 moved objects, max delta = 0.002029303168, deltaT = 0.9500000477
Iteration 51, 7 moved objects, max delta = 0.002526959582, deltaT = 0.9219999313
Iteration 52, 3 moved objects, max delta = 0.0006040264483, deltaT = 0.9080002308
Iteration 53, 3 moved objects, max delta = 0.0004389855472, deltaT = 0.9149999619
Iteration 54, 4 moved objects, max delta = 0.0002364114979, deltaT = 0.9089999199
Iteration 55, 10 moved objects, max delta = 0.001218456349, deltaT = 0.9379999638
Iteration 56, 4 moved objects, max delta = 0.002007613419, deltaT = 0.9479999542
Iteration 57, 6 moved objects, max delta = 0.001379694897, deltaT = 0.9100000858
Iteration 58, 9 moved objects, max delta = 0.002755281066, deltaT = 0.9070000648
Iteration 59, 9 moved objects, max delta = 0.002783668923, deltaT = 0.9149999619
Iteration 60, 9 moved objects, max delta = 0.001724410423, deltaT = 0.9070000648
Iteration 61, 13 moved objects, max delta = 0.002281136122, deltaT = 0.9099998474
Iteration 62, 11 moved objects, max delta = 0.001639479088, deltaT = 0.9060001373
Iteration 63, 10 moved objects, max delta = 0.003725501039, deltaT = 0.9079999924
Iteration 64, 7 moved objects, max delta = 0.003466250853, deltaT = 0.9229998589
Iteration 65, 2 moved objects, max delta = 0.001411513866, deltaT = 0.9500000477
Iteration 66, 0 moved object, max delta = 0, deltaT = 0.9340000153
Total 66 iterations, 15226 moved objects, clustering performed in 60.98900008 s
Total time with loading: 61.7190001 s
