K-averages clustering of 18000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_8.matrix'
Loading data and computing initial values: 404.3380001 s (all future times given in seconds)
Iteration 1, 13964 moved objects, max delta = 0.01372073283, deltaT = 106.967
Iteration 2, 3145 moved objects, max delta = 0.4547126786, deltaT = 101.4809999
Iteration 3, 1723 moved objects, max delta = 0.1473524389, deltaT = 101.3179998
Iteration 4, 1183 moved objects, max delta = 0.1335243172, deltaT = 109.7869999
Iteration 5, 846 moved objects, max delta = 0.1093930485, deltaT = 99.102
Iteration 6, 611 moved objects, max delta = 0.07443938787, deltaT = 104.9549999
Iteration 7, 437 moved objects, max delta = 0.05680936018, deltaT = 108.1919999
Iteration 8, 337 moved objects, max delta = 0.04561801768, deltaT = 104.836
Iteration 9, 267 moved objects, max delta = 0.03969260616, deltaT = 95.74299979
Iteration 10, 225 moved objects, max delta = 0.0359808666, deltaT = 106.286
Iteration 11, 201 moved objects, max delta = 0.03761538985, deltaT = 98.63600016
Iteration 12, 209 moved objects, max delta = 0.03290890646, deltaT = 108.0699999
Iteration 13, 212 moved objects, max delta = 0.03423779242, deltaT = 110.2490001
Iteration 14, 218 moved objects, max delta = 0.02908322199, deltaT = 106.211
Iteration 15, 194 moved objects, max delta = 0.02840812996, deltaT = 105.1700001
Iteration 16, 169 moved objects, max delta = 0.02412904438, deltaT = 107.9779999
Iteration 17, 181 moved objects, max delta = 0.02248718952, deltaT = 94.17900014
Iteration 18, 185 moved objects, max delta = 0.02027870603, deltaT = 103.5780001
Iteration 19, 163 moved objects, max delta = 0.01928894733, deltaT = 106.0700002
Iteration 20, 164 moved objects, max delta = 0.01856884775, deltaT = 101.71
Iteration 21, 195 moved objects, max delta = 0.01906290532, deltaT = 101.355
Iteration 22, 192 moved objects, max delta = 0.02213392172, deltaT = 105.3700001
Iteration 23, 177 moved objects, max delta = 0.02269134475, deltaT = 106.22
Iteration 24, 169 moved objects, max delta = 0.01906455397, deltaT = 107.9949999
Iteration 25, 174 moved objects, max delta = 0.01884557562, deltaT = 99.10500002
Iteration 26, 161 moved objects, max delta = 0.02107448428, deltaT = 107.5610001
Iteration 27, 166 moved objects, max delta = 0.01612520053, deltaT = 123.072
Iteration 28, 148 moved objects, max delta = 0.0176964897, deltaT = 99.75499988
Iteration 29, 164 moved objects, max delta = 0.01806320661, deltaT = 112.066
Iteration 30, 163 moved objects, max delta = 0.02233332223, deltaT = 106.6229999
Iteration 31, 151 moved objects, max delta = 0.02083343161, deltaT = 106.6230001
Iteration 32, 143 moved objects, max delta = 0.01726747231, deltaT = 101.2110002
Iteration 33, 154 moved objects, max delta = 0.01554431277, deltaT = 107.72
Iteration 34, 148 moved objects, max delta = 0.01693016716, deltaT = 93.00499988
Iteration 35, 177 moved objects, max delta = 0.01798999052, deltaT = 106.237
Iteration 36, 176 moved objects, max delta = 0.01784033565, deltaT = 112.546
Iteration 37, 155 moved objects, max delta = 0.01908075673, deltaT = 93.69199991
Iteration 38, 143 moved objects, max delta = 0.0154477614, deltaT = 107.2449999
Iteration 39, 127 moved objects, max delta = 0.01550734428, deltaT = 110.579
Iteration 40, 131 moved objects, max delta = 0.01574161531, deltaT = 99.78500009
Iteration 41, 125 moved objects, max delta = 0.01435329662, deltaT = 100.9719999
Iteration 42, 127 moved objects, max delta = 0.01348984822, deltaT = 109.4619999
Iteration 43, 132 moved objects, max delta = 0.01468184676, deltaT = 100.618
Iteration 44, 130 moved objects, max delta = 0.01461569192, deltaT = 116.296
Iteration 45, 133 moved objects, max delta = 0.01680196837, deltaT = 92.96300006
Iteration 46, 133 moved objects, max delta = 0.01402261123, deltaT = 99.4599998
Iteration 47, 134 moved objects, max delta = 0.01468045464, deltaT = 105.8199999
Iteration 48, 108 moved objects, max delta = 0.01396492313, deltaT = 92.1400001
Iteration 49, 92 moved objects, max delta = 0.01060604979, deltaT = 107.378
Iteration 50, 88 moved objects, max delta = 0.008400733803, deltaT = 112.296
Iteration 51, 88 moved objects, max delta = 0.009199314534, deltaT = 108.299
Iteration 52, 92 moved objects, max delta = 0.01072389382, deltaT = 109.8870001
Iteration 53, 79 moved objects, max delta = 0.00959394069, deltaT = 112.6490002
Iteration 54, 77 moved objects, max delta = 0.007921582117, deltaT = 95.06700015
Iteration 55, 67 moved objects, max delta = 0.007785471669, deltaT = 104.6190002
Iteration 56, 68 moved objects, max delta = 0.006686660688, deltaT = 117.322
Iteration 57, 52 moved objects, max delta = 0.008344491262, deltaT = 104.2690001
Iteration 58, 58 moved objects, max delta = 0.005059871359, deltaT = 95.18000007
Iteration 59, 61 moved objects, max delta = 0.006850440715, deltaT = 115.345
Iteration 60, 49 moved objects, max delta = 0.005786207975, deltaT = 98.46799994
Iteration 61, 39 moved objects, max delta = 0.004424114442, deltaT = 100.9059999
Iteration 62, 32 moved objects, max delta = 0.003726813821, deltaT = 102.069
Iteration 63, 35 moved objects, max delta = 0.003790456828, deltaT = 109.579
Iteration 64, 19 moved objects, max delta = 0.002463129571, deltaT = 106.661
Iteration 65, 24 moved objects, max delta = 0.001317965312, deltaT = 97.11400008
Iteration 66, 24 moved objects, max delta = 0.001695899995, deltaT = 114.046
Iteration 67, 16 moved objects, max delta = 0.00192806087, deltaT = 111.5869999
Iteration 68, 12 moved objects, max delta = 0.001122324102, deltaT = 109.5449998
Iteration 69, 9 moved objects, max delta = 0.001098944516, deltaT = 106.6200001
Iteration 70, 9 moved objects, max delta = 0.001752361869, deltaT = 103.181
Iteration 71, 9 moved objects, max delta = 0.001274013627, deltaT = 98.41000009
Iteration 72, 11 moved objects, max delta = 0.001188126304, deltaT = 108.915
Iteration 73, 10 moved objects, max delta = 0.001308246795, deltaT = 117.8380001
Iteration 74, 11 moved objects, max delta = 0.0007937971383, deltaT = 102.6689999
Iteration 75, 13 moved objects, max delta = 0.001448897958, deltaT = 92.43700004
Iteration 76, 12 moved objects, max delta = 0.002254258474, deltaT = 109.971
Iteration 77, 5 moved objects, max delta = 0.001306249277, deltaT = 104.4389999
Iteration 78, 5 moved objects, max delta = 0.0004398823929, deltaT = 97.97200012
Iteration 79, 3 moved objects, max delta = 0.0009571457164, deltaT = 113.9620001
Iteration 80, 5 moved objects, max delta = 0.0002114106587, deltaT = 99.27700019
Iteration 81, 5 moved objects, max delta = 0.000759572545, deltaT = 114.188
Iteration 82, 1 moved object, max delta = 2.978938673e-05, deltaT = 96.73199987
Iteration 83, 0 moved object, max delta = 0, deltaT = 98.11899996
Total 83 iterations, 30050 moved objects, clustering performed in 8710.988 s
Total time with loading: 9115.439 s
