K-averages clustering of 13000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_3.matrix'
Loading data and computing initial values: 1.013000011 s (all future times given in seconds)
Iteration 1, 10079 moved objects, max delta = 0.02348607671, deltaT = 1.360999823
Iteration 2, 2133 moved objects, max delta = 0.3581606581, deltaT = 1.325999975
Iteration 3, 921 moved objects, max delta = 0.1736871984, deltaT = 1.327000141
Iteration 4, 598 moved objects, max delta = 0.1479021593, deltaT = 1.286999941
Iteration 5, 437 moved objects, max delta = 0.1159462109, deltaT = 1.279999971
Iteration 6, 332 moved objects, max delta = 0.07647559558, deltaT = 1.271000147
Iteration 7, 244 moved objects, max delta = 0.05553697343, deltaT = 1.273000002
Iteration 8, 212 moved objects, max delta = 0.04186824562, deltaT = 1.270999908
Iteration 9, 168 moved objects, max delta = 0.03772476552, deltaT = 1.269999981
Iteration 10, 151 moved objects, max delta = 0.03310184004, deltaT = 1.265000105
Iteration 11, 138 moved objects, max delta = 0.02980672558, deltaT = 1.274999857
Iteration 12, 107 moved objects, max delta = 0.03002019884, deltaT = 1.268000126
Iteration 13, 102 moved objects, max delta = 0.0225576738, deltaT = 1.269999981
Iteration 14, 96 moved objects, max delta = 0.02005356346, deltaT = 1.268999815
Iteration 15, 95 moved objects, max delta = 0.02010982584, deltaT = 1.267000198
Iteration 16, 77 moved objects, max delta = 0.01816469972, deltaT = 1.271999836
Iteration 17, 61 moved objects, max delta = 0.01376933942, deltaT = 1.26699996
Iteration 18, 47 moved objects, max delta = 0.009010246891, deltaT = 1.269000053
Iteration 19, 33 moved objects, max delta = 0.00731763914, deltaT = 1.269999981
Iteration 20, 27 moved objects, max delta = 0.005310053253, deltaT = 1.269999981
Iteration 21, 38 moved objects, max delta = 0.006209925609, deltaT = 1.271000147
Iteration 22, 40 moved objects, max delta = 0.009918681637, deltaT = 1.269999981
Iteration 23, 28 moved objects, max delta = 0.008437002795, deltaT = 1.267999887
Iteration 24, 33 moved objects, max delta = 0.005174883497, deltaT = 1.269000053
Iteration 25, 21 moved objects, max delta = 0.006479494051, deltaT = 1.269000053
Iteration 26, 17 moved objects, max delta = 0.003327579761, deltaT = 1.269000053
Iteration 27, 10 moved objects, max delta = 0.003361884173, deltaT = 1.266000032
Iteration 28, 11 moved objects, max delta = 0.002851050002, deltaT = 1.269999981
Iteration 29, 13 moved objects, max delta = 0.002005119088, deltaT = 1.269999981
Iteration 30, 7 moved objects, max delta = 0.002338392396, deltaT = 1.279000044
Iteration 31, 5 moved objects, max delta = 0.0016990763, deltaT = 1.284999847
Iteration 32, 3 moved objects, max delta = 0.001260065382, deltaT = 1.288000107
Iteration 33, 3 moved objects, max delta = 0.0006122072848, deltaT = 1.269999981
Iteration 34, 2 moved objects, max delta = 0.0006080667225, deltaT = 1.269999981
Iteration 35, 1 moved object, max delta = 0.0004880447516, deltaT = 1.270999908
Iteration 36, 3 moved objects, max delta = 0.0006807891397, deltaT = 1.268000126
Iteration 37, 2 moved objects, max delta = 0.0006358433774, deltaT = 1.267999887
Iteration 38, 5 moved objects, max delta = 0.0003641018812, deltaT = 1.286999941
Iteration 39, 2 moved objects, max delta = 0.0009390141692, deltaT = 1.287000179
Iteration 40, 1 moved object, max delta = 0.0003235575137, deltaT = 1.270999908
Iteration 41, 0 moved object, max delta = 0, deltaT = 1.269999981
Total 41 iterations, 16303 moved objects, clustering performed in 52.36399984 s
Total time with loading: 53.37800002 s
