K-averages clustering of 13000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_3.matrix'
Loading data and computing initial values: 1.016000032 s (all future times given in seconds)
Iteration 1, 10100 moved objects, max delta = 0.02064805801, deltaT = 1.342000008
Iteration 118, 25 moved objects, max delta = 0.004431838524, deltaT = 1.267999887
Iteration 119, 26 moved objects, max delta = 0.005163834678, deltaT = 1.268000126
Iteration 120, 22 moved objects, max delta = 0.00825352691, deltaT = 1.269999981
Iteration 121, 13 moved objects, max delta = 0.005748714056, deltaT = 1.265999794
Iteration 122, 8 moved objects, max delta = 0.002068661125, deltaT = 1.268000126
Iteration 123, 5 moved objects, max delta = 0.00125688672, deltaT = 1.267999887
Iteration 124, 4 moved objects, max delta = 0.0009804841876, deltaT = 1.268000126
Iteration 125, 5 moved objects, max delta = 0.001499798551, deltaT = 1.267999887
Iteration 126, 5 moved objects, max delta = 0.0007753506936, deltaT = 1.266000032
Iteration 127, 4 moved objects, max delta = 0.001363779735, deltaT = 1.269999981
Iteration 128, 1 moved object, max delta = 9.91222487e-05, deltaT = 1.302999973
Iteration 129, 0 moved object, max delta = 0, deltaT = 1.269000053
Total 129 iterations, 21850 moved objects, clustering performed in 164.3069999 s
Total time with loading: 165.323 s
