K-averages clustering of 18000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_8.matrix'
Loading data and computing initial values: 1.950999975 s (all future times given in seconds)
Iteration 1, 13968 moved objects, max delta = 0.01504999202, deltaT = 2.552000046
Iteration 2, 3382 moved objects, max delta = 0.2840421009, deltaT = 2.560000181
Iteration 3, 1611 moved objects, max delta = 0.1727654748, deltaT = 2.495999813
Iteration 4, 1120 moved objects, max delta = 0.1096672373, deltaT = 2.518000126
Iteration 5, 955 moved objects, max delta = 0.2046928533, deltaT = 2.552999973
Iteration 6, 741 moved objects, max delta = 0.08797556125, deltaT = 2.499000072
Iteration 7, 682 moved objects, max delta = 0.09736417041, deltaT = 2.482999802
Iteration 8, 585 moved objects, max delta = 0.0879107686, deltaT = 2.470000029
Iteration 9, 474 moved objects, max delta = 0.07210165653, deltaT = 2.524000168
Iteration 10, 415 moved objects, max delta = 0.04939013997, deltaT = 2.487999916
Iteration 11, 344 moved objects, max delta = 0.0435596823, deltaT = 2.49000001
Iteration 12, 303 moved objects, max delta = 0.03914683969, deltaT = 2.454999924
Iteration 13, 271 moved objects, max delta = 0.03084611581, deltaT = 2.519999981
Iteration 14, 242 moved objects, max delta = 0.02918743595, deltaT = 2.506000042
Iteration 15, 232 moved objects, max delta = 0.03507925025, deltaT = 2.50999999
Iteration 16, 218 moved objects, max delta = 0.03138937118, deltaT = 2.483999968
Iteration 17, 205 moved objects, max delta = 0.0304272329, deltaT = 2.447000027
Iteration 18, 187 moved objects, max delta = 0.02741072919, deltaT = 2.446000099
Iteration 19, 182 moved objects, max delta = 0.02602905742, deltaT = 2.440999985
Iteration 20, 185 moved objects, max delta = 0.027425765, deltaT = 2.444000006
Iteration 21, 181 moved objects, max delta = 0.03006734655, deltaT = 2.447000027
Iteration 22, 199 moved objects, max delta = 0.02722182795, deltaT = 2.488999844
Iteration 23, 184 moved objects, max delta = 0.03058913898, deltaT = 2.444000006
Iteration 24, 213 moved objects, max delta = 0.03006671016, deltaT = 2.503000021
Iteration 25, 218 moved objects, max delta = 0.03995176775, deltaT = 2.529000044
Iteration 26, 221 moved objects, max delta = 0.0353535583, deltaT = 2.542999983
Iteration 27, 252 moved objects, max delta = 0.04062539264, deltaT = 2.480999947
Iteration 28, 236 moved objects, max delta = 0.03647771601, deltaT = 2.438000202
Iteration 29, 222 moved objects, max delta = 0.03565057005, deltaT = 2.440999985
Iteration 30, 200 moved objects, max delta = 0.02678312086, deltaT = 2.437999964
Iteration 31, 168 moved objects, max delta = 0.02426519349, deltaT = 2.475999832
Iteration 32, 154 moved objects, max delta = 0.01573532456, deltaT = 2.445000172
Iteration 33, 144 moved objects, max delta = 0.01548848411, deltaT = 2.457000017
Iteration 34, 134 moved objects, max delta = 0.01506594189, deltaT = 2.460999966
Iteration 35, 113 moved objects, max delta = 0.0144491996, deltaT = 2.437999964
Iteration 36, 82 moved objects, max delta = 0.009282412443, deltaT = 2.433000088
Iteration 37, 60 moved objects, max delta = 0.007103679139, deltaT = 2.432999849
Iteration 38, 46 moved objects, max delta = 0.005853421914, deltaT = 2.43200016
Iteration 39, 42 moved objects, max delta = 0.004522343664, deltaT = 2.488999844
Iteration 40, 37 moved objects, max delta = 0.003369535296, deltaT = 2.460000038
Iteration 41, 29 moved objects, max delta = 0.004429548553, deltaT = 2.436000109
Iteration 42, 28 moved objects, max delta = 0.004162608396, deltaT = 2.432999849
Iteration 43, 27 moved objects, max delta = 0.004468030933, deltaT = 2.433000088
Iteration 44, 22 moved objects, max delta = 0.002782198683, deltaT = 2.430000067
Iteration 45, 22 moved objects, max delta = 0.00369347577, deltaT = 2.434000015
Iteration 46, 25 moved objects, max delta = 0.003949698673, deltaT = 2.432999849
Iteration 47, 17 moved objects, max delta = 0.004873826257, deltaT = 2.433000088
Iteration 48, 12 moved objects, max delta = 0.002097474748, deltaT = 2.436000109
Iteration 49, 15 moved objects, max delta = 0.001323933759, deltaT = 2.508999825
Iteration 50, 12 moved objects, max delta = 0.00159616078, deltaT = 2.435000181
Iteration 51, 9 moved objects, max delta = 0.002071585545, deltaT = 2.427999973
Iteration 52, 6 moved objects, max delta = 0.001505862972, deltaT = 2.439999819
Iteration 53, 10 moved objects, max delta = 0.0006175064654, deltaT = 2.447000027
Iteration 54, 14 moved objects, max delta = 0.002523000287, deltaT = 2.47300005
Iteration 55, 7 moved objects, max delta = 0.001110608632, deltaT = 2.45600009
Iteration 56, 11 moved objects, max delta = 0.0007886131852, deltaT = 2.440000057
Iteration 57, 10 moved objects, max delta = 0.001445755615, deltaT = 2.436999798
Iteration 58, 18 moved objects, max delta = 0.001698851215, deltaT = 2.436000109
Iteration 59, 15 moved objects, max delta = 0.002368864066, deltaT = 2.433000088
Iteration 60, 6 moved objects, max delta = 0.001823644725, deltaT = 2.430999994
Iteration 61, 3 moved objects, max delta = 0.0005965561172, deltaT = 2.43599987
Iteration 62, 1 moved object, max delta = 0.0002294100154, deltaT = 2.430999994
Iteration 63, 2 moved objects, max delta = 0.0003630288545, deltaT = 2.437999964
Iteration 64, 0 moved object, max delta = 0, deltaT = 2.427999973
Total 64 iterations, 29729 moved objects, clustering performed in 157.73 s
Total time with loading: 159.681 s
