18000, 5, /data/simple/testSwap_8.matrix, object normalized
2.278999805
0, 14257, 0.9323879188, 5.213000059
1, 2195, 0.6778756356, 0.8059999943
2, 334, 0.5767025041, 0.125
3, 172, 0.03608638089, 0.06500005722
4, 117, 0.01912531225, 0.04500007629
5, 112, 0.02097088808, 0.04299998283
6, 86, 0.01360830078, 0.03299999237
7, 86, 0.02048559924, 0.03299999237
8, 51, 0.01849232588, 0.01999998093
9, 34, 0.007187534145, 0.01399993896
10, 21, 0.004387663721, 0.009000062943
11, 10, 0.004916616056, 0.004999876022
12, 18, 0.004393673146, 0.008000135422
13, 26, 0.009582919661, 0.01099991798
14, 18, 0.008832884467, 0.008000135422
15, 11, 0.002666332667, 0.004999876022
16, 0, 0, 0.0009999275208
17, 17548, 6.444000006
8.722999811
