11000, 5, /data/simple/testSwap_1.matrix, object normalized
5.701999903
0, 8668, 0.9864793529, 1.995000124
1, 957, 0.673688162, 0.2249999046
2, 425, 0.3166436224, 0.1000001431
3, 281, 0.1702348651, 0.06599998474
4, 192, 0.1196585216, 0.04699993134
5, 206, 0.09273967224, 0.0490000248
6, 159, 0.08159271355, 0.03799986839
7, 131, 0.05144215837, 0.03100013733
8, 97, 0.0398735051, 0.02399992943
9, 79, 0.03284874688, 0.01900005341
10, 42, 0.017445127, 0.01099991798
11, 40, 0.01674819593, 0.009999990463
12, 34, 0.01473815833, 0.008000135422
13, 21, 0.008603946908, 0.005999803543
14, 13, 0.004130820882, 0.00400018692
15, 11, 0.00464974462, 0.003000020981
16, 6, 0.001515933967, 0.002999782562
17, 7, 0.002237468344, 0.00200009346
18, 3, 0.0005767454834, 0.00200009346
19, 0, 0, 0
20, 11372, 2.643000126
8.345000029
