K-averages clustering of 11000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_1.matrix'
Loading data and computing initial values: 5.470000029 s (all future times given in seconds)
Iteration 1, 8477 moved objects, max delta = 0.02105898677, deltaT = 0.9750001431
Iteration 41, 24 moved objects, max delta = 0.00592143731, deltaT = 0.9489998817
Iteration 42, 27 moved objects, max delta = 0.008008671953, deltaT = 0.9560000896
Iteration 43, 27 moved objects, max delta = 0.006110417818, deltaT = 0.9379999638
Iteration 44, 29 moved objects, max delta = 0.007537228264, deltaT = 0.9079999924
Iteration 45, 35 moved objects, max delta = 0.007568112981, deltaT = 0.9460000992
Iteration 46, 35 moved objects, max delta = 0.0103580646, deltaT = 0.9549999237
Iteration 47, 36 moved objects, max delta = 0.007498481443, deltaT = 0.9470000267
Iteration 48, 39 moved objects, max delta = 0.007628885637, deltaT = 0.9079999924
Iteration 49, 42 moved objects, max delta = 0.007989113809, deltaT = 0.9079999924
Iteration 50, 33 moved objects, max delta = 0.009102377713, deltaT = 0.9070000648
Iteration 51, 26 moved objects, max delta = 0.007611358328, deltaT = 0.9079999924
Iteration 52, 22 moved objects, max delta = 0.006532428928, deltaT = 0.9249999523
Iteration 53, 21 moved objects, max delta = 0.004444440019, deltaT = 0.9549999237
Iteration 54, 17 moved objects, max delta = 0.00627227157, deltaT = 0.9539999962
Iteration 55, 14 moved objects, max delta = 0.00285647691, deltaT = 0.9279999733
Iteration 56, 9 moved objects, max delta = 0.002281941212, deltaT = 0.9539999962
Iteration 57, 7 moved objects, max delta = 0.001386457594, deltaT = 0.9560000896
Iteration 58, 7 moved objects, max delta = 0.00216284165, deltaT = 0.9539999962
Iteration 59, 7 moved objects, max delta = 0.001817622319, deltaT = 0.9560000896
Iteration 60, 5 moved objects, max delta = 0.002508510914, deltaT = 0.9539999962
Iteration 61, 7 moved objects, max delta = 0.001736533322, deltaT = 0.9559998512
Iteration 62, 11 moved objects, max delta = 0.002987181948, deltaT = 0.9539999962
Iteration 63, 14 moved objects, max delta = 0.003940615289, deltaT = 0.9550001621
Iteration 64, 17 moved objects, max delta = 0.004070040141, deltaT = 0.9539999962
Iteration 65, 19 moved objects, max delta = 0.005005627419, deltaT = 0.9559998512
Iteration 66, 14 moved objects, max delta = 0.00701294924, deltaT = 0.9539999962
Iteration 67, 10 moved objects, max delta = 0.002560813105, deltaT = 0.9550001621
Iteration 68, 8 moved objects, max delta = 0.001865003121, deltaT = 0.9539999962
Iteration 69, 8 moved objects, max delta = 0.002149570084, deltaT = 0.9549999237
Iteration 70, 5 moved objects, max delta = 0.001962534604, deltaT = 0.9539999962
Iteration 71, 6 moved objects, max delta = 0.001808280685, deltaT = 0.9549999237
Iteration 72, 3 moved objects, max delta = 0.0008187919138, deltaT = 0.9539999962
Iteration 73, 1 moved object, max delta = 0.0003962120594, deltaT = 0.9550001621
Iteration 74, 1 moved object, max delta = 3.652473521e-05, deltaT = 0.9539999962
Iteration 75, 1 moved object, max delta = 5.26124898e-05, deltaT = 0.9549999237
Iteration 76, 2 moved objects, max delta = 0.000541195245, deltaT = 0.9539999962
Iteration 77, 0 moved object, max delta = 0, deltaT = 0.9539999962
Total 77 iterations, 17711 moved objects, clustering performed in 72.14400005 s
Total time with loading: 77.62400007 s
