16000, 5, /data/simple/testSwap_6.matrix, object normalized
1.773999929
0, 12653, 0.9120855666, 4.101000071
1, 1641, 0.7000578926, 0.5320000648
2, 786, 0.1694361284, 0.2589998245
3, 617, 0.1915661073, 0.2030000687
4, 556, 0.1732470485, 0.1809999943
5, 507, 0.1738084569, 0.1670000553
6, 578, 0.1846468235, 0.1870000362
7, 649, 0.1714037219, 0.2129998207
8, 613, 0.1459183507, 0.1990001202
9, 587, 0.140706153, 0.1909999847
10, 589, 0.1201396502, 0.1940000057
11, 508, 0.1068139408, 0.1649999619
12, 452, 0.1133241432, 0.1480000019
13, 380, 0.09672769003, 0.125
14, 302, 0.0896902346, 0.09899997711
15, 188, 0.06853960385, 0.06200003624
16, 125, 0.04879113574, 0.04200005531
17, 119, 0.03706173588, 0.03900003433
18, 87, 0.03296757963, 0.02999997139
19, 72, 0.02135720808, 0.02399992943
20, 61, 0.02068049299, 0.02099990845
21, 31, 0.01265273091, 0.0110001564
22, 11, 0.003990421177, 0.004999876022
23, 9, 0.001928241437, 0.00400018692
24, 4, 0.001779778039, 0.001999855042
25, 2, 0.0009885817137, 0.00200009346
26, 3, 0.001194823756, 0.001999855042
27, 3, 0.0008387271224, 0.00200009346
28, 0, 0, 0.0009999275208
29, 22133, 7.210999966
8.984999895
