K-averages clustering of 13000 objects into 5 classes, similarity matrix in '/data/simple/testSwap_3.matrix', metrics: object normalized
Loading data and computing initial values: 7.947999954 s (all future times given in seconds)
Iteration 1, 10272 moved objects, max delta = 0.8935136382, deltaT = 2.732000113
Iteration 44, 164 moved objects, max delta = 0.0435630773, deltaT = 0.04499983788
Iteration 45, 164 moved objects, max delta = 0.05839145851, deltaT = 0.04500007629
Iteration 46, 175 moved objects, max delta = 0.07170127078, deltaT = 0.0490000248
Iteration 47, 157 moved objects, max delta = 0.07042335254, deltaT = 0.04399991035
Iteration 48, 186 moved objects, max delta = 0.07855120771, deltaT = 0.05200004578
Iteration 49, 182 moved objects, max delta = 0.08066708339, deltaT = 0.05099987984
Iteration 50, 210 moved objects, max delta = 0.07916014515, deltaT = 0.05900001526
Iteration 51, 213 moved objects, max delta = 0.08267929719, deltaT = 0.0600001812
Iteration 52, 180 moved objects, max delta = 0.07558481145, deltaT = 0.05099987984
Iteration 53, 181 moved objects, max delta = 0.07620062919, deltaT = 0.05100011826
Iteration 54, 181 moved objects, max delta = 0.074550321, deltaT = 0.05099987984
Iteration 55, 135 moved objects, max delta = 0.05903168186, deltaT = 0.03800010681
Iteration 56, 143 moved objects, max delta = 0.04068538112, deltaT = 0.03999996185
Iteration 57, 122 moved objects, max delta = 0.04589427316, deltaT = 0.03499984741
Iteration 58, 70 moved objects, max delta = 0.0239624296, deltaT = 0.02000021935
Iteration 59, 43 moved objects, max delta = 0.01630387762, deltaT = 0.01300001144
Iteration 60, 38 moved objects, max delta = 0.007491768779, deltaT = 0.0119998455
Iteration 61, 29 moved objects, max delta = 0.009163829655, deltaT = 0.008000135422
Iteration 62, 32 moved objects, max delta = 0.01600022121, deltaT = 0.009999990463
Iteration 63, 43 moved objects, max delta = 0.02062932231, deltaT = 0.01300001144
Iteration 64, 54 moved objects, max delta = 0.02080887705, deltaT = 0.01599979401
Iteration 65, 51 moved objects, max delta = 0.02627173749, deltaT = 0.0150001049
Iteration 66, 21 moved objects, max delta = 0.02031382343, deltaT = 0.006999969482
Iteration 67, 10 moved objects, max delta = 0.004212471775, deltaT = 0.003000020981
Iteration 68, 3 moved objects, max delta = 0.0005081444725, deltaT = 0.00200009346
Iteration 69, 3 moved objects, max delta = 0.001300807878, deltaT = 0.001999855042
Iteration 70, 1 moved object, max delta = 0.0003445390835, deltaT = 0.001000165939
Iteration 71, 2 moved objects, max delta = 0.0006597060294, deltaT = 0.001999855042
Iteration 72, 0 moved object, max delta = 0, deltaT = 0.0009999275208
Total 72 iterations, 20064 moved objects, clustering performed in 5.411999941 s
Total time with loading: 13.3599999 s
