K-averages clustering of 18000 objects into 5 classes, similarity matrix in '/data/simple/testSwap_8.matrix', metrics: object normalized
Loading data and computing initial values: 2.249000072 s (all future times given in seconds)
Iteration 1, 14273 moved objects, max delta = 0.986098844, deltaT = 5.21600008
Iteration 2, 1438 moved objects, max delta = 0.8988752479, deltaT = 0.5279998779
Iteration 3, 537 moved objects, max delta = 0.1317925492, deltaT = 0.1960000992
Iteration 4, 346 moved objects, max delta = 0.0766298404, deltaT = 0.128000021
Iteration 5, 280 moved objects, max delta = 0.05606991289, deltaT = 0.1049997807
Iteration 6, 251 moved objects, max delta = 0.05573178238, deltaT = 0.09600019455
Iteration 7, 237 moved objects, max delta = 0.03327974513, deltaT = 0.09200000763
Iteration 8, 215 moved objects, max delta = 0.04055261029, deltaT = 0.08399987221
Iteration 9, 205 moved objects, max delta = 0.04130489883, deltaT = 0.07899999619
Iteration 10, 215 moved objects, max delta = 0.05165852526, deltaT = 0.08400011063
Iteration 11, 197 moved objects, max delta = 0.05220527162, deltaT = 0.0759999752
Iteration 12, 220 moved objects, max delta = 0.03907671249, deltaT = 0.08599996567
Iteration 13, 192 moved objects, max delta = 0.04208943436, deltaT = 0.07500004768
Iteration 14, 185 moved objects, max delta = 0.03721172796, deltaT = 0.0720000267
Iteration 15, 186 moved objects, max delta = 0.02533777426, deltaT = 0.07299995422
Iteration 16, 188 moved objects, max delta = 0.03314341073, deltaT = 0.07299995422
Iteration 17, 187 moved objects, max delta = 0.02970779487, deltaT = 0.0720000267
Iteration 18, 166 moved objects, max delta = 0.03313190064, deltaT = 0.06500005722
Iteration 19, 168 moved objects, max delta = 0.02972237619, deltaT = 0.06399989128
Iteration 20, 144 moved objects, max delta = 0.03324599114, deltaT = 0.05500006676
Iteration 21, 107 moved objects, max delta = 0.01733473388, deltaT = 0.04099988937
Iteration 22, 106 moved objects, max delta = 0.01849070907, deltaT = 0.03999996185
Iteration 23, 80 moved objects, max delta = 0.01436252842, deltaT = 0.03100013733
Iteration 24, 67 moved objects, max delta = 0.009771569987, deltaT = 0.02499985695
Iteration 25, 58 moved objects, max delta = 0.008298086185, deltaT = 0.02300000191
Iteration 26, 45 moved objects, max delta = 0.008727927381, deltaT = 0.01700019836
Iteration 27, 29 moved objects, max delta = 0.006521036888, deltaT = 0.0119998455
Iteration 28, 10 moved objects, max delta = 0.004067641499, deltaT = 0.005000114441
Iteration 29, 17 moved objects, max delta = 0.002887702102, deltaT = 0.007999897003
Iteration 30, 28 moved objects, max delta = 0.00619751332, deltaT = 0.0110001564
Iteration 31, 14 moved objects, max delta = 0.006241541635, deltaT = 0.006999969482
Iteration 32, 15 moved objects, max delta = 0.005643135736, deltaT = 0.006000041962
Iteration 33, 14 moved objects, max delta = 0.005264701509, deltaT = 0.006999969482
Iteration 34, 14 moved objects, max delta = 0.005563720925, deltaT = 0.005999803543
Iteration 35, 13 moved objects, max delta = 0.00320463811, deltaT = 0.006000041962
Iteration 36, 12 moved objects, max delta = 0.002469080882, deltaT = 0.006000041962
Iteration 37, 8 moved objects, max delta = 0.003027951805, deltaT = 0.003999948502
Iteration 38, 4 moved objects, max delta = 0.001842573803, deltaT = 0.003000020981
Iteration 39, 5 moved objects, max delta = 0.001348340861, deltaT = 0.003000020981
Iteration 40, 0 moved object, max delta = 0, deltaT = 0.0009999275208
Total 40 iterations, 20476 moved objects, clustering performed in 7.580999851 s
Total time with loading: 9.829999924 s
