13000, 5, /data/simple/testSwap_3.matrix, object normalized
7.957000017
0, 10310, 0.998733834, 2.84800005
1, 1169, 0.738545472, 0.3229999542
2, 593, 0.1963169084, 0.1649999619
3, 339, 0.1219155897, 0.09500002861
4, 224, 0.07233960285, 0.06200003624
5, 177, 0.07474950403, 0.04999995232
6, 110, 0.04641446387, 0.03200006485
7, 99, 0.037095827, 0.02799987793
8, 87, 0.03308706512, 0.02500009537
9, 110, 0.03784830407, 0.03099989891
10, 101, 0.04373590451, 0.02900004387
11, 93, 0.04447354396, 0.02699995041
12, 93, 0.02715101752, 0.02600002289
13, 70, 0.03256696193, 0.02099990845
14, 30, 0.01739409901, 0.009000062943
15, 13, 0.005995266649, 0.003999948502
16, 4, 0.003866354083, 0.00200009346
17, 1, 0.0001417682016, 0.00200009346
18, 0, 0, 0.0009999275208
19, 13623, 3.779999971
11.73699999
