K-averages clustering of 12000 objects into 5 classes, similarity matrix in '/data/simple/testSwap_2.matrix', metrics: object normalized
Loading data and computing initial values: 6.861999989 s (all future times given in seconds)
Iteration 1, 9447 moved objects, max delta = 0.9535689179, deltaT = 2.394000053
Iteration 2, 1897 moved objects, max delta = 0.9042816314, deltaT = 0.4850001335
Iteration 3, 851 moved objects, max delta = 0.395031666, deltaT = 0.2179999352
Iteration 4, 303 moved objects, max delta = 0.2133470456, deltaT = 0.07800006866
Iteration 5, 152 moved objects, max delta = 0.05834059335, deltaT = 0.03899979591
Iteration 6, 121 moved objects, max delta = 0.02718293463, deltaT = 0.03100013733
Iteration 7, 78 moved objects, max delta = 0.01716975136, deltaT = 0.01999998093
Iteration 8, 86 moved objects, max delta = 0.02302681061, deltaT = 0.02200007439
Iteration 9, 69 moved objects, max delta = 0.02343940309, deltaT = 0.01799988747
Iteration 10, 59 moved objects, max delta = 0.01581558679, deltaT = 0.01600003242
Iteration 11, 56 moved objects, max delta = 0.01337100261, deltaT = 0.01399993896
Iteration 12, 40 moved objects, max delta = 0.01242991158, deltaT = 0.0110001564
Iteration 13, 27 moved objects, max delta = 0.01247292145, deltaT = 0.006999969482
Iteration 14, 22 moved objects, max delta = 0.006436057259, deltaT = 0.006000041962
Iteration 15, 28 moved objects, max delta = 0.008167236398, deltaT = 0.007999897003
Iteration 16, 44 moved objects, max delta = 0.02073790564, deltaT = 0.01200008392
Iteration 17, 62 moved objects, max delta = 0.02996248891, deltaT = 0.01499986649
Iteration 18, 70 moved objects, max delta = 0.02970163047, deltaT = 0.01800012589
Iteration 19, 51 moved objects, max delta = 0.02166229686, deltaT = 0.01300001144
Iteration 20, 59 moved objects, max delta = 0.02523985825, deltaT = 0.01499986649
Iteration 21, 49 moved objects, max delta = 0.02147820382, deltaT = 0.01300001144
Iteration 22, 41 moved objects, max delta = 0.01734032895, deltaT = 0.01099991798
Iteration 23, 45 moved objects, max delta = 0.01438386284, deltaT = 0.01200008392
Iteration 24, 63 moved objects, max delta = 0.02344783042, deltaT = 0.01600003242
Iteration 25, 78 moved objects, max delta = 0.03690699828, deltaT = 0.01900005341
Iteration 26, 132 moved objects, max delta = 0.06564035788, deltaT = 0.03299999237
Iteration 27, 175 moved objects, max delta = 0.05837148288, deltaT = 0.04299998283
Iteration 28, 262 moved objects, max delta = 0.08285741822, deltaT = 0.06399989128
Iteration 29, 242 moved objects, max delta = 0.09357961313, deltaT = 0.05900001526
Iteration 30, 269 moved objects, max delta = 0.08474319758, deltaT = 0.06700015068
Iteration 31, 287 moved objects, max delta = 0.104674867, deltaT = 0.06999993324
Iteration 32, 294 moved objects, max delta = 0.1051624085, deltaT = 0.0720000267
Iteration 33, 256 moved objects, max delta = 0.08501071283, deltaT = 0.06299996376
Iteration 34, 217 moved objects, max delta = 0.0809855298, deltaT = 0.0529999733
Iteration 35, 163 moved objects, max delta = 0.0634495186, deltaT = 0.03999996185
Iteration 36, 148 moved objects, max delta = 0.05892086501, deltaT = 0.03699994087
Iteration 37, 117 moved objects, max delta = 0.04678855036, deltaT = 0.02900004387
Iteration 38, 104 moved objects, max delta = 0.0460717051, deltaT = 0.02600002289
Iteration 39, 95 moved objects, max delta = 0.04735537313, deltaT = 0.02399992943
Iteration 40, 93 moved objects, max delta = 0.04168642186, deltaT = 0.02300000191
Iteration 41, 85 moved objects, max delta = 0.0402274351, deltaT = 0.02200007439
Iteration 42, 70 moved objects, max delta = 0.04733089539, deltaT = 0.01800012589
Iteration 43, 43 moved objects, max delta = 0.02638094102, deltaT = 0.0119998455
Iteration 44, 40 moved objects, max delta = 0.0125094988, deltaT = 0.009999990463
Iteration 45, 39 moved objects, max delta = 0.02247553215, deltaT = 0.0110001564
Iteration 46, 45 moved objects, max delta = 0.02240547772, deltaT = 0.0119998455
Iteration 47, 35 moved objects, max delta = 0.01472166589, deltaT = 0.009999990463
Iteration 48, 32 moved objects, max delta = 0.01900713783, deltaT = 0.008000135422
Iteration 49, 23 moved objects, max delta = 0.01091835578, deltaT = 0.006999969482
Iteration 50, 17 moved objects, max delta = 0.00971943503, deltaT = 0.004999876022
Iteration 51, 19 moved objects, max delta = 0.008527602927, deltaT = 0.006000041962
Iteration 52, 8 moved objects, max delta = 0.008746835699, deltaT = 0.00200009346
Iteration 53, 3 moved objects, max delta = 0.001262221455, deltaT = 0.001999855042
Iteration 54, 1 moved object, max delta = 0.0027529426, deltaT = 0.001000165939
Iteration 55, 0 moved object, max delta = 0, deltaT = 0.0009999275208
Total 55 iterations, 17112 moved objects, clustering performed in 4.34100008 s
Total time with loading: 11.20300007 s
