K-averages clustering of 14000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_4.matrix'
Loading data and computing initial values: 1.174000025 s (all future times given in seconds)
Iteration 1, 10860 moved objects, max delta = 0.01831361704, deltaT = 1.578000069
Iteration 2, 2183 moved objects, max delta = 0.1881735294, deltaT = 1.537999868
Iteration 3, 1495 moved objects, max delta = 0.3306007396, deltaT = 1.499000072
Iteration 4, 973 moved objects, max delta = 0.2068065638, deltaT = 1.50999999
Iteration 5, 689 moved objects, max delta = 0.150433596, deltaT = 1.480000019
Iteration 6, 415 moved objects, max delta = 0.1219548564, deltaT = 1.499000072
Iteration 7, 297 moved objects, max delta = 0.0724135333, deltaT = 1.529000044
Iteration 8, 220 moved objects, max delta = 0.04735128277, deltaT = 1.521999836
Iteration 9, 173 moved objects, max delta = 0.03303864727, deltaT = 1.506000042
Iteration 10, 154 moved objects, max delta = 0.0258813903, deltaT = 1.480000019
Iteration 11, 152 moved objects, max delta = 0.02488156261, deltaT = 1.476000071
Iteration 12, 151 moved objects, max delta = 0.02259455012, deltaT = 1.529999971
Iteration 13, 153 moved objects, max delta = 0.02735589703, deltaT = 1.500999928
Iteration 14, 133 moved objects, max delta = 0.02126092764, deltaT = 1.532000065
Iteration 15, 127 moved objects, max delta = 0.01826769311, deltaT = 1.519000053
Iteration 16, 118 moved objects, max delta = 0.01914978983, deltaT = 1.473999977
Iteration 17, 119 moved objects, max delta = 0.0163630061, deltaT = 1.529999971
Iteration 18, 114 moved objects, max delta = 0.01703506129, deltaT = 1.542000055
Iteration 19, 95 moved objects, max delta = 0.01817691807, deltaT = 1.50999999
Iteration 20, 88 moved objects, max delta = 0.01107402955, deltaT = 1.471999884
Iteration 21, 79 moved objects, max delta = 0.01190605572, deltaT = 1.473999977
Iteration 22, 74 moved objects, max delta = 0.01349072168, deltaT = 1.470999956
Iteration 23, 64 moved objects, max delta = 0.007697935457, deltaT = 1.476000071
Iteration 24, 50 moved objects, max delta = 0.008978324334, deltaT = 1.47300005
Iteration 25, 46 moved objects, max delta = 0.006493849096, deltaT = 1.477999926
Iteration 26, 38 moved objects, max delta = 0.00520141242, deltaT = 1.475000143
Iteration 27, 28 moved objects, max delta = 0.004953950584, deltaT = 1.474999905
Iteration 28, 28 moved objects, max delta = 0.003349877211, deltaT = 1.476999998
Iteration 29, 33 moved objects, max delta = 0.003794643277, deltaT = 1.475000143
Iteration 30, 25 moved objects, max delta = 0.00439064279, deltaT = 1.481999874
Iteration 31, 26 moved objects, max delta = 0.003420614021, deltaT = 1.483999968
Iteration 32, 17 moved objects, max delta = 0.002055058114, deltaT = 1.476000071
Iteration 33, 17 moved objects, max delta = 0.002202713577, deltaT = 1.476000071
Iteration 34, 8 moved objects, max delta = 0.001987703208, deltaT = 1.474999905
Iteration 35, 5 moved objects, max delta = 0.001885483662, deltaT = 1.47300005
Iteration 36, 4 moved objects, max delta = 0.0002274801625, deltaT = 1.471999884
Iteration 37, 4 moved objects, max delta = 0.0002548572562, deltaT = 1.476000071
Iteration 38, 2 moved objects, max delta = 0.000537793525, deltaT = 1.479000092
Iteration 39, 0 moved object, max delta = 0, deltaT = 1.474999905
Total 39 iterations, 19257 moved objects, clustering performed in 58.26900005 s
Total time with loading: 59.44300008 s
