K-averages clustering of 13000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_3.matrix'
Loading data and computing initial values: 1.010999918 s (all future times given in seconds)
Iteration 1, 10023 moved objects, max delta = 0.02035153356, deltaT = 1.378000021
Iteration 2, 2244 moved objects, max delta = 0.371609525, deltaT = 1.347000122
Iteration 3, 1128 moved objects, max delta = 0.1567017292, deltaT = 1.333999872
Iteration 4, 1094 moved objects, max delta = 0.203390342, deltaT = 1.322999954
Iteration 5, 677 moved objects, max delta = 0.318874732, deltaT = 1.308000088
Iteration 6, 466 moved objects, max delta = 0.1022666292, deltaT = 1.32400012
Iteration 7, 390 moved objects, max delta = 0.07675538721, deltaT = 1.273000002
Iteration 8, 372 moved objects, max delta = 0.05898510405, deltaT = 1.284999847
Iteration 9, 396 moved objects, max delta = 0.06893025668, deltaT = 1.276000023
Iteration 10, 423 moved objects, max delta = 0.08790830645, deltaT = 1.273999929
Iteration 11, 547 moved objects, max delta = 0.1018434881, deltaT = 1.274000168
Iteration 12, 664 moved objects, max delta = 0.1556020027, deltaT = 1.273999929
Iteration 13, 376 moved objects, max delta = 0.2538793587, deltaT = 1.272000074
Iteration 14, 250 moved objects, max delta = 0.05698717278, deltaT = 1.268999815
Iteration 15, 181 moved objects, max delta = 0.04149080683, deltaT = 1.272000074
Iteration 16, 158 moved objects, max delta = 0.03691144132, deltaT = 1.269000053
Iteration 17, 137 moved objects, max delta = 0.0273345459, deltaT = 1.269999981
Iteration 18, 112 moved objects, max delta = 0.02434377153, deltaT = 1.269000053
Iteration 19, 86 moved objects, max delta = 0.01814570051, deltaT = 1.269999981
Iteration 20, 85 moved objects, max delta = 0.01634063951, deltaT = 1.269000053
Iteration 21, 70 moved objects, max delta = 0.0186956702, deltaT = 1.271999836
Iteration 22, 60 moved objects, max delta = 0.01376345102, deltaT = 1.29700017
Iteration 23, 59 moved objects, max delta = 0.009142116659, deltaT = 1.268999815
Iteration 24, 65 moved objects, max delta = 0.01180110203, deltaT = 1.268000126
Iteration 25, 65 moved objects, max delta = 0.01463768279, deltaT = 1.269999981
Iteration 26, 69 moved objects, max delta = 0.01284583575, deltaT = 1.267999887
Iteration 27, 77 moved objects, max delta = 0.01536130213, deltaT = 1.267000198
Iteration 28, 72 moved objects, max delta = 0.01495670168, deltaT = 1.267999887
Iteration 29, 63 moved objects, max delta = 0.01097249072, deltaT = 1.269000053
Iteration 30, 73 moved objects, max delta = 0.01320772849, deltaT = 1.26699996
Iteration 31, 69 moved objects, max delta = 0.009734446599, deltaT = 1.298000097
Iteration 32, 74 moved objects, max delta = 0.0106099696, deltaT = 1.325999975
Iteration 33, 77 moved objects, max delta = 0.01203395075, deltaT = 1.299000025
Iteration 34, 91 moved objects, max delta = 0.01322271756, deltaT = 1.268999815
Iteration 35, 99 moved objects, max delta = 0.01568348688, deltaT = 1.268000126
Iteration 36, 97 moved objects, max delta = 0.01660335388, deltaT = 1.267999887
Iteration 37, 102 moved objects, max delta = 0.01605512184, deltaT = 1.276000023
Iteration 38, 102 moved objects, max delta = 0.02045860263, deltaT = 1.289000034
Iteration 39, 93 moved objects, max delta = 0.01914683978, deltaT = 1.275000095
Iteration 40, 99 moved objects, max delta = 0.01660290232, deltaT = 1.303999901
Iteration 41, 111 moved objects, max delta = 0.01679972987, deltaT = 1.28399992
Iteration 42, 114 moved objects, max delta = 0.01815893082, deltaT = 1.277000189
Iteration 43, 114 moved objects, max delta = 0.01575997784, deltaT = 1.268999815
Iteration 44, 96 moved objects, max delta = 0.01718822871, deltaT = 1.266000032
Iteration 45, 88 moved objects, max delta = 0.0143373972, deltaT = 1.272000074
Iteration 46, 81 moved objects, max delta = 0.01416382333, deltaT = 1.299000025
Iteration 47, 90 moved objects, max delta = 0.01289571649, deltaT = 1.316999912
Iteration 48, 83 moved objects, max delta = 0.01330643662, deltaT = 1.279999971
Iteration 49, 75 moved objects, max delta = 0.0132332269, deltaT = 1.273000002
Iteration 50, 87 moved objects, max delta = 0.01329057698, deltaT = 1.277999878
Iteration 51, 82 moved objects, max delta = 0.01787162644, deltaT = 1.276000023
Iteration 52, 82 moved objects, max delta = 0.01601033696, deltaT = 1.273999929
Iteration 53, 87 moved objects, max delta = 0.01569000072, deltaT = 1.269000053
Iteration 54, 69 moved objects, max delta = 0.01687428758, deltaT = 1.276000023
Iteration 55, 62 moved objects, max delta = 0.01214136452, deltaT = 1.270999908
Iteration 56, 48 moved objects, max delta = 0.01173884213, deltaT = 1.268000126
Iteration 57, 34 moved objects, max delta = 0.00916078708, deltaT = 1.269999981
Iteration 58, 38 moved objects, max delta = 0.007291048572, deltaT = 1.269999981
Iteration 59, 42 moved objects, max delta = 0.008600263259, deltaT = 1.269999981
Iteration 60, 43 moved objects, max delta = 0.01049683738, deltaT = 1.269000053
Iteration 61, 40 moved objects, max delta = 0.007706793192, deltaT = 1.273999929
Iteration 62, 30 moved objects, max delta = 0.007926021271, deltaT = 1.269999981
Iteration 63, 30 moved objects, max delta = 0.006441501044, deltaT = 1.269999981
Iteration 64, 23 moved objects, max delta = 0.004256279358, deltaT = 1.26699996
Iteration 65, 18 moved objects, max delta = 0.002970732915, deltaT = 1.273000002
Iteration 66, 18 moved objects, max delta = 0.002345913504, deltaT = 1.271000147
Iteration 67, 13 moved objects, max delta = 0.001997282707, deltaT = 1.305000067
Iteration 68, 6 moved objects, max delta = 0.001133351403, deltaT = 1.273000002
Iteration 69, 4 moved objects, max delta = 0.000780685503, deltaT = 1.274999857
Iteration 70, 4 moved objects, max delta = 0.0006290217717, deltaT = 1.272000074
Iteration 71, 5 moved objects, max delta = 0.001013635627, deltaT = 1.270999908
Iteration 72, 1 moved object, max delta = 0.0001773131222, deltaT = 1.268000126
Iteration 73, 0 moved object, max delta = 0, deltaT = 1.270999908
Total 73 iterations, 23103 moved objects, clustering performed in 93.50600004 s
Total time with loading: 94.51699996 s
